Density,Trial,Method,AUROC,AUPR
0.07,543,NE,0.7398557703932362,0.18296619441712958
0.07,543,Silencer,0.5266956415443597,0.06931827219970904
0.07,543,ICM,0.4762894962374301,0.059380976520272716
0.07,544,SPSID,0.8538822182733284,0.3082727633340356
0.07,544,RENDOR,0.7918327270792025,0.21571758081146022
0.07,544,ND,0.7838673645472305,0.21481611396367017
0.07,544,NE,0.7341808278495137,0.2016385741422326
0.07,544,Silencer,0.5084072674204428,0.07097041892705919
0.07,544,ICM,0.47786707137955997,0.06823387908848441
0.07,545,SPSID,0.8565230462291095,0.3231257150444212
0.07,545,RENDOR,0.7891357721021969,0.21331228483911172
0.07,545,ND,0.7785822305254111,0.2043264758865535
0.07,545,NE,0.746434541785667,0.20892488485745225
0.07,545,Silencer,0.5169935559186574,0.07290948427097328
0.07,545,ICM,0.4732973745395342,0.061933871613448634
0.07,546,SPSID,0.8489913563942982,0.31679732961992874
0.07,546,RENDOR,0.7771304396467649,0.21413406767468654
0.07,546,ND,0.7639237993438253,0.20077869848029445
0.07,546,NE,0.7344991499886909,0.20814523158327602
0.07,546,Silencer,0.5171589192817587,0.07687419342750168
0.07,546,ICM,0.46330358901770796,0.06441984940040885
0.07,547,SPSID,0.8590223403512741,0.3403757420026091
0.07,547,RENDOR,0.7910419560052857,0.22654898304897905
0.07,547,ND,0.7746324697503244,0.19910130879506288
0.07,547,NE,0.762258429833028,0.23843082297258902
0.07,547,Silencer,0.5224888316295953,0.07726715716081464
0.07,547,ICM,0.4899890843621152,0.0704715713786617
0.07,548,SPSID,0.8602509717651288,0.30594571337675847
0.07,548,RENDOR,0.7914459627220316,0.211436231118577
0.07,548,ND,0.7852375589335093,0.20322576686455068
0.07,548,NE,0.7482218998829937,0.20164620705235767
0.07,548,Silencer,0.5100292609451523,0.07174691477685902
0.07,548,ICM,0.4683213019555502,0.062413745108328
0.07,549,SPSID,0.8591658940333091,0.32160058602489067
0.07,549,RENDOR,0.7855903304909191,0.21119186251976194
0.07,549,ND,0.7718678455768331,0.19870109066138414
0.07,549,NE,0.7471397958244619,0.21081089395996463
0.07,549,Silencer,0.5265866738118297,0.07892595704941281
0.07,549,ICM,0.4721970938134449,0.06472693517936086
0.07,550,SPSID,0.8551732512335005,0.3206351620469005
0.07,550,RENDOR,0.7882345413192474,0.2210105928177935
0.07,550,ND,0.7800850126705324,0.2058535688153511
0.07,550,NE,0.7428251366776099,0.20670505118982974
0.07,550,Silencer,0.514703491461556,0.07342957560406752
0.07,550,ICM,0.5088792708781645,0.07073862883826385
0.07,551,SPSID,0.8532330134823017,0.30007045794938236
0.07,551,RENDOR,0.7860842039504434,0.22420342385324943
0.07,551,ND,0.7719448171707824,0.20146466710851818
0.07,551,NE,0.7253664449539664,0.2172479608207225
0.07,551,Silencer,0.5119251895044871,0.07446232683277552
0.07,551,ICM,0.4776068219662192,0.06878951251134847
0.07,552,SPSID,0.8732415995817658,0.3305325935186759
0.07,552,RENDOR,0.8189081804777832,0.2650099562812056
0.07,552,ND,0.802063315076438,0.20252285791329144
0.07,552,NE,0.7712709984928872,0.23205025413289984
0.07,552,Silencer,0.5115393380956464,0.06851413778096574
0.07,552,ICM,0.48480487177287934,0.06336287115112055
0.07,553,SPSID,0.8559098899962615,0.3211366110875465
0.07,553,RENDOR,0.785462380751758,0.21821793813853538
0.07,553,ND,0.7775568392983055,0.1990287575107642
0.07,553,NE,0.7435795270881123,0.2150518063820245
0.07,553,Silencer,0.5024657771472384,0.0696384836196953
0.07,553,ICM,0.4558424586678643,0.06216905484140365
0.07,554,SPSID,0.8487165626089693,0.3106538542821725
0.07,554,RENDOR,0.7818478844036157,0.2047077517354918
0.07,554,ND,0.7755453403791653,0.20709796817947967
0.07,554,NE,0.7320275881756735,0.19653468178426892
0.07,554,Silencer,0.5195152787333529,0.07344214398644658
0.07,554,ICM,0.49907252695243565,0.06768554807855577
0.07,555,SPSID,0.8652447298661954,0.3360446887549513
0.07,555,RENDOR,0.7878818480181771,0.23594283573039984
0.07,555,ND,0.7846389800555414,0.21547967040471533
0.07,555,NE,0.7434552511991921,0.2212389099318564
0.07,555,Silencer,0.504895701842969,0.0704916222077682
0.07,555,ICM,0.4232375031557688,0.05579604295722165
0.07,556,SPSID,0.8491055015269666,0.28892259349097393
0.07,556,RENDOR,0.7888910096757297,0.23098060684979013
0.07,556,ND,0.7782901897342387,0.20031727936090044
0.07,556,NE,0.7427225096609048,0.2099918983123546
0.07,556,Silencer,0.5022030445439362,0.07493716862708893
0.07,556,ICM,0.46478865844377903,0.06358452343778304
0.07,557,SPSID,0.8703139798876081,0.30860518568172146
0.07,557,RENDOR,0.8032793774460272,0.22301326090117116
0.07,557,ND,0.7899026698809337,0.19485754607010386
0.07,557,NE,0.7574909647953542,0.20948764665467162
0.07,557,Silencer,0.5054275419638674,0.06652869669563291
0.07,557,ICM,0.46808608064094537,0.057408045042619094
0.07,558,SPSID,0.8555165383626894,0.32916043119175764
0.07,558,RENDOR,0.7928199635454837,0.23376467590907687
0.07,558,ND,0.7759455824828931,0.20611558600228921
0.07,558,NE,0.7452675193040409,0.23083108639439118
0.07,558,Silencer,0.5066332187083075,0.07566595389534234
0.07,558,ICM,0.4568693563228493,0.06559866686635023
0.07,559,SPSID,0.8535747919671854,0.30133453439138025
0.07,559,RENDOR,0.7782001881088425,0.21759974456645434
0.07,559,ND,0.7668163000716116,0.19908869610730212
0.07,559,NE,0.7316471710372713,0.2128943069008904
0.07,559,Silencer,0.5023573935281629,0.0733102033524842
0.07,559,ICM,0.48930409984368506,0.06922902320326728
0.07,560,SPSID,0.863478582067322,0.32325244266267533
0.07,560,RENDOR,0.8074298877966438,0.2376402941645547
0.07,560,ND,0.7952988978254394,0.20995667400737517
0.07,560,NE,0.7666417237612948,0.23216701769523812
0.07,560,Silencer,0.49253794062158673,0.0664957200172062
0.07,560,ICM,0.43789137126402544,0.056902676309555845
0.07,561,SPSID,0.8474869670043306,0.30856192182643066
0.07,561,RENDOR,0.7740035817302912,0.2193781314225392
0.07,561,ND,0.7692018558688293,0.20353965478882197
0.07,561,NE,0.7344891753382521,0.2108859144868824
0.07,561,Silencer,0.5013812903246374,0.07600132480547636
0.07,561,ICM,0.47159314737907787,0.06514253335089133
0.07,562,SPSID,0.8570812643365531,0.31623026292553424
0.07,562,RENDOR,0.7937573262343576,0.22838357193353753
0.07,562,ND,0.7821787167927521,0.20787397651356038
0.07,562,NE,0.7533399805997704,0.2259775564675297
0.07,562,Silencer,0.500112526145781,0.07513366147058925
0.07,562,ICM,0.4530525274455482,0.062394038110754495
0.07,563,SPSID,0.8615881662600725,0.30833362855004237
0.07,563,RENDOR,0.8004955697071466,0.22221647569239938
0.07,563,ND,0.7859221207056786,0.20137787736102641
0.07,563,NE,0.749371297088363,0.21190034288405576
0.07,563,Silencer,0.5156408413332065,0.07224258630301614
0.07,563,ICM,0.4979980515160156,0.06498987888666105
0.07,564,SPSID,0.8614886429725036,0.31395244646286424
0.07,564,RENDOR,0.7874202353475195,0.22190352115803702
0.07,564,ND,0.7844489694056954,0.20971894898533683
0.07,564,NE,0.7457169828467319,0.22211066561078255
0.07,564,Silencer,0.5526968507527108,0.08325524657505995
0.07,564,ICM,0.45755991282686226,0.06179280348911159
0.07,565,SPSID,0.857785517611455,0.3170050171116847
0.07,565,RENDOR,0.7864031495169347,0.21263147673412255
0.07,565,ND,0.7734608669388942,0.19544583950422934
0.07,565,NE,0.734071516869411,0.21478075923955328
0.07,565,Silencer,0.510952205751819,0.0774143352163288
0.07,565,ICM,0.4705366920366383,0.06365921241575365
0.07,566,SPSID,0.8621493721327887,0.3100439099471994
0.07,566,RENDOR,0.790648141725599,0.21555302918356659
0.07,566,ND,0.7804408052278464,0.19352676513368433
0.07,566,NE,0.7476042537025172,0.1969108067314619
0.07,566,Silencer,0.515307544524704,0.07120535099647957
0.07,566,ICM,0.46815641284918014,0.06325022077342493
0.07,567,SPSID,0.857752184930729,0.3240710929751481
0.07,567,RENDOR,0.7983673139449535,0.21321074240396742
0.07,567,ND,0.7849258854454965,0.19907695821376015
0.07,567,NE,0.7531908307021504,0.213631301309743
0.07,567,Silencer,0.4929501955183143,0.0698626478818882
0.07,567,ICM,0.4720426386897041,0.060675694425843585
0.07,568,SPSID,0.8586441068414259,0.2922301236735653
0.07,568,RENDOR,0.7823173071194519,0.20039999415237383
0.07,568,ND,0.7725995035249726,0.18518973008316986
0.07,568,NE,0.7402956608082614,0.18391418003824656
0.07,568,Silencer,0.520459855029292,0.0709735100600593
0.07,568,ICM,0.47148708171978954,0.0628069694130908
0.07,569,SPSID,0.8574164464667554,0.3223963364185221
0.07,569,RENDOR,0.787595517501028,0.22398130770196126
0.07,569,ND,0.7659663067207757,0.19657488895607791
0.07,569,NE,0.739097106401545,0.215988295327171
0.07,569,Silencer,0.5212773504949237,0.08202496803668166
0.07,569,ICM,0.472988763018651,0.07079429419148028
0.07,570,SPSID,0.8577517679725833,0.30918516560204945
0.07,570,RENDOR,0.7771554309812966,0.20356702833851817
0.07,570,ND,0.7719352456954021,0.19558205116374766
0.07,570,NE,0.7267460148217326,0.2003801845908139
0.07,570,Silencer,0.5209603150828281,0.07920620507876319
0.07,570,ICM,0.47254968838036165,0.06755211434802884
0.07,571,SPSID,0.8606220731354476,0.30930890951040646
0.07,571,RENDOR,0.7921269973290149,0.23113807233740685
0.07,571,ND,0.7821845129380668,0.2077991849193885
0.07,571,NE,0.7499340936697639,0.2350924546552348
0.07,571,Silencer,0.5191519282057826,0.07925026457647305
0.07,571,ICM,0.4641972945585316,0.06270874054762003
0.07,572,SPSID,0.8518644396452988,0.31184983303094493
0.07,572,RENDOR,0.7793276745085463,0.20702560192947767
0.07,572,ND,0.7737879235956678,0.20045401874685265
0.07,572,NE,0.7338422663345181,0.2060799514242203
0.07,572,Silencer,0.5163465040605612,0.0804446922123633
0.07,572,ICM,0.49455431085221635,0.06834730288709355
0.07,573,SPSID,0.8610090065116999,0.33539439483848443
0.07,573,RENDOR,0.79646840442788,0.2164980456170361
0.07,573,ND,0.7785535564993903,0.19511204013045746
0.07,573,NE,0.7420255569500006,0.21479124631275182
0.07,573,Silencer,0.5169909226057685,0.07293859038047862
0.07,573,ICM,0.48920591945086295,0.06579873671682654
0.07,574,SPSID,0.840141959254924,0.2933395871337403
0.07,574,RENDOR,0.7666605411005512,0.20853905918986831
0.07,574,ND,0.754682913917005,0.19929816153101365
0.07,574,NE,0.7252783470559331,0.20417801255449963
0.07,574,Silencer,0.518674690862357,0.0795441876135651
0.07,574,ICM,0.5028247145582365,0.07347567387912726
0.07,575,SPSID,0.8530609416207144,0.29567176029677433
0.07,575,RENDOR,0.7840923564492928,0.2011492225066467
0.07,575,ND,0.7732273279539279,0.18537539982621237
0.07,575,NE,0.7278411701830096,0.19290596742938898
0.07,575,Silencer,0.49094863217254053,0.06786161438311167
0.07,575,ICM,0.4615805811955566,0.06120752276552245
0.07,576,SPSID,0.8587803979413798,0.2972802155730723
0.07,576,RENDOR,0.7970693829301784,0.21212742479428107
0.07,576,ND,0.7817876583454642,0.2051684028588423
0.07,576,NE,0.7412284097830912,0.202116552501983
0.07,576,Silencer,0.5109420651758705,0.07314916258608684
0.07,576,ICM,0.46413062274806166,0.06243589500862511
0.07,577,SPSID,0.8629835902049758,0.3308997041463724
0.07,577,RENDOR,0.7967249476803318,0.2449064300049826
0.07,577,ND,0.7785307983150135,0.2021497945601478
0.07,577,NE,0.7632565570724458,0.2343452498472486
0.07,577,Silencer,0.4975808265529651,0.0716746527215547
0.07,577,ICM,0.4558592527577844,0.06345357486991413
0.07,578,SPSID,0.8647773848728896,0.344592855048384
0.07,578,RENDOR,0.7947111870031601,0.23802552316689501
0.07,578,ND,0.7884470996176496,0.21319744165466895
0.07,578,NE,0.754294459899019,0.2265405134660168
0.07,578,Silencer,0.535676044584059,0.08064784403208602
0.07,578,ICM,0.4688736225392689,0.06612081722577155
0.07,579,SPSID,0.8600711985502617,0.3120590501906548
0.07,579,RENDOR,0.7879216507466442,0.2307747301404178
0.07,579,ND,0.7799481056866902,0.20685038739710432
0.07,579,NE,0.7507808795207541,0.2241880175340902
0.07,579,Silencer,0.5046748432192318,0.0774320215334333
0.07,579,ICM,0.46931161629358653,0.06728612409925472
0.07,580,SPSID,0.8586641183802897,0.31340802334235773
0.07,580,RENDOR,0.8006094683185655,0.22678077378034134
0.07,580,ND,0.785921744792469,0.20009276333068957
0.07,580,NE,0.7466527275654653,0.2215188700033584
0.07,580,Silencer,0.5165292586031921,0.07308106339114795
0.07,580,ICM,0.4509661857502948,0.05890968943268736
0.07,581,SPSID,0.8606873350614621,0.30841350748224705
0.07,581,RENDOR,0.7836638189598327,0.20704237074449322
0.07,581,ND,0.7705952524368769,0.18873227763569517
0.07,581,NE,0.7393191613133593,0.19246544883458508
0.07,581,Silencer,0.5146997922865549,0.07391628140691464
0.07,581,ICM,0.4631943930858726,0.06280148875623102
0.07,582,SPSID,0.8623008934012686,0.3070688046593397
0.07,582,RENDOR,0.7986755009789129,0.22795303227246533
0.07,582,ND,0.7807748478067247,0.20908384069820213
0.07,582,NE,0.7364709583361182,0.2138295872898529
0.07,582,Silencer,0.5073647182735739,0.0698503384925586
0.07,582,ICM,0.4934177168788738,0.06657963019585911
0.07,583,SPSID,0.8579072193288672,0.31304617928826634
0.07,583,RENDOR,0.7838263083174231,0.22862601890293013
0.07,583,ND,0.7757665382544219,0.20637358836689626
0.07,583,NE,0.7381079340691619,0.22376432899035856
0.07,583,Silencer,0.5010866462562746,0.07493321651374131
0.07,583,ICM,0.43733136007772516,0.060937182997133556
0.07,584,SPSID,0.8579067885042848,0.31861514368277677
0.07,584,RENDOR,0.8030743509657191,0.25566236200157527
0.07,584,ND,0.788304756050784,0.21805341066762204
0.07,584,NE,0.7559879472719953,0.24749584850577921
0.07,584,Silencer,0.5072775879772906,0.07317402558292715
0.07,584,ICM,0.4767114206685583,0.06748641117630405
0.07,585,SPSID,0.8622940418229931,0.3291148056102227
0.07,585,RENDOR,0.8021123722963832,0.23926273765549458
0.07,585,ND,0.789739465527614,0.20354436511823326
0.07,585,NE,0.7530279819526202,0.22905912588053484
0.07,585,Silencer,0.5165153119132864,0.07611887797756381
0.07,585,ICM,0.4541847721634131,0.06194020852129989
0.07,586,SPSID,0.8618546176651565,0.3278710230843861
0.07,586,RENDOR,0.8118212981946685,0.2521930599274487
0.07,586,ND,0.7938448966488395,0.2203667674212822
0.07,586,NE,0.7614179988374666,0.2379138861235176
0.07,586,Silencer,0.5163520773595414,0.07618399410057519
0.07,586,ICM,0.4468432841810342,0.0617622320603298
0.07,587,SPSID,0.8498485585507014,0.30887317656613333
0.07,587,RENDOR,0.7928051980880273,0.23284365532035273
0.07,587,ND,0.775749671318499,0.1896994876177266
0.07,587,NE,0.7494299667051119,0.22309209503272937
0.07,587,Silencer,0.49867656823089057,0.07055906746149455
0.07,587,ICM,0.46327643960320986,0.06223791263543231
0.07,588,SPSID,0.8551136313013329,0.28959539169996623
0.07,588,RENDOR,0.7905831919533186,0.20746245009171355
0.07,588,ND,0.7821589517969882,0.1861956653005174
0.07,588,NE,0.7580493462014661,0.2126756904200187
0.07,588,Silencer,0.5011268282813163,0.06656904182463397
0.07,588,ICM,0.4939390051544781,0.0642995157516951
0.07,589,SPSID,0.8614197879423322,0.33516758474919306
0.07,589,RENDOR,0.7925892749434691,0.21569490349955758
0.07,589,ND,0.7815146068771159,0.20419022742207535
0.07,589,NE,0.7448063581367057,0.22753364441270021
0.07,589,Silencer,0.5287044321130563,0.0758555817349325
0.07,589,ICM,0.46758176745523095,0.06210172498614007
0.07,590,SPSID,0.8611034769440153,0.30865763808526386
0.07,590,RENDOR,0.7894276211051923,0.2316040193506799
0.07,590,ND,0.7817506139852795,0.2079857376026818
0.07,590,NE,0.7480988837143496,0.20812833628159474
0.07,590,Silencer,0.512434336598531,0.07309574965058288
0.07,590,ICM,0.4627999732056386,0.06135721499381744
0.07,591,SPSID,0.8570558770408347,0.3235358938629971
0.07,591,RENDOR,0.785602498453041,0.2046049033824794
0.07,591,ND,0.7705624604732804,0.1991672805454654
0.07,591,NE,0.7434886245996164,0.21054372661725515
0.07,591,Silencer,0.4989917440223661,0.06993498629604841
0.07,591,ICM,0.49819853510623896,0.06825172070276561
0.07,592,SPSID,0.8556459285010378,0.3075658676667201
0.07,592,RENDOR,0.79266692990111,0.23544128754730664
0.07,592,ND,0.7844080677406823,0.20950405662918792
0.07,592,NE,0.7433709872350256,0.21687385388921745
0.07,592,Silencer,0.5011042890307869,0.06906677935371489
0.07,592,ICM,0.4604988750914645,0.06135849245967394
0.07,593,SPSID,0.8643302906566647,0.3041279552320119
0.07,593,RENDOR,0.7973831309995918,0.2121114460517351
0.07,593,ND,0.7816873466192009,0.1936569087386818
0.07,593,NE,0.7435026459769152,0.20112630593745745
0.07,593,Silencer,0.5367633605248163,0.07716355015821039
0.07,593,ICM,0.45428916849836093,0.060776495681208846
0.07,594,SPSID,0.8481021458397675,0.295573014670409
0.07,594,RENDOR,0.7775072251976729,0.19930812448205648
0.07,594,ND,0.7683180103902234,0.18711088243254612
0.07,594,NE,0.7291630572064912,0.20114330289245602
0.07,594,Silencer,0.5292870029302539,0.07688002426219263
0.07,594,ICM,0.4903363765790604,0.06841206864002422
0.07,595,SPSID,0.8389597946275423,0.29219664892156033
0.07,595,RENDOR,0.7775581582332761,0.20909126979141693
0.07,595,ND,0.765979395751654,0.19187762195793315
0.07,595,NE,0.738610200726946,0.20324073482990834
0.07,595,Silencer,0.513597374520134,0.07327317968371842
0.07,595,ICM,0.48972052907784047,0.06492001817578985
0.07,596,SPSID,0.8604371817701791,0.3013262015635665
0.07,596,RENDOR,0.7982306528323312,0.21080949367161678
0.07,596,ND,0.7907627651590178,0.19732234071180255
0.07,596,NE,0.7291610826506849,0.19710112360716822
0.07,596,Silencer,0.5265839342010283,0.07340881211292721
0.07,596,ICM,0.4825762944005103,0.0649818584796914
0.07,597,SPSID,0.8490641251695965,0.2970884956849258
0.07,597,RENDOR,0.7944981277780591,0.23942669345323594
0.07,597,ND,0.7803989409707335,0.2059595147791429
0.07,597,NE,0.7391879201356506,0.226928223864264
0.07,597,Silencer,0.523429081744172,0.08017641222690053
0.07,597,ICM,0.4996716176880144,0.0726212092652874
0.07,598,SPSID,0.8597738068129611,0.3492283124287998
0.07,598,RENDOR,0.7823618170678099,0.22491789089885578
0.07,598,ND,0.7714844244165064,0.2125369263366168
0.07,598,NE,0.7459629338147378,0.22831234647505871
0.07,598,Silencer,0.5037243146061164,0.07945490795149701
0.07,598,ICM,0.46625922774366546,0.0666249404911602
0.07,599,SPSID,0.8498985464710187,0.28218732508999766
0.07,599,RENDOR,0.789808862388641,0.2184662045207044
0.07,599,ND,0.7782924488092641,0.1962940773141835
0.07,599,NE,0.730051516717467,0.20313252874571558
0.07,599,Silencer,0.5036423111527872,0.07405787273388147
0.07,599,ICM,0.46061475861626283,0.062279737780830256
0.07,600,SPSID,0.8518024839181942,0.31151529888592655
0.07,600,RENDOR,0.7885385393490105,0.22128913493370597
0.07,600,ND,0.7665303196651673,0.19175932371567556
0.07,600,NE,0.7634970191346924,0.21222093546910287
0.07,600,Silencer,0.5029537994793799,0.06996816669267933
0.07,600,ICM,0.4902684853052601,0.06734956324254873
0.07,601,SPSID,0.864559732357489,0.34326475104713494
0.07,601,RENDOR,0.7970861058896124,0.24181917394482697
0.07,601,ND,0.782908098842376,0.21165513724475807
0.07,601,NE,0.7492331544126231,0.23007134988679015
0.07,601,Silencer,0.5195463728650423,0.07859221748135006
0.07,601,ICM,0.470177896264107,0.06652191815263417
0.07,602,SPSID,0.8608271576742246,0.31114516612716314
0.07,602,RENDOR,0.7854788662513683,0.2070643749133681
0.07,602,ND,0.7807681213920632,0.1969200274078311
0.07,602,NE,0.7408001711596065,0.20376981929187304
0.07,602,Silencer,0.5348676991371141,0.07547629419821231
0.07,602,ICM,0.45980997871005513,0.058793501077080944
0.07,603,SPSID,0.8455810064654607,0.31224261021183564
0.07,603,RENDOR,0.7681079007140458,0.1918477218986882
0.07,603,ND,0.762728823878462,0.18972529139922886
0.07,603,NE,0.7256233989085286,0.20095362143883738
0.07,603,Silencer,0.4769812274367138,0.07018454565252585
0.07,603,ICM,0.46842733544917015,0.0659494525601017
0.07,604,SPSID,0.8525807174926756,0.2869825002182983
0.07,604,RENDOR,0.792127195335694,0.21660327831914364
0.07,604,ND,0.7814985379529513,0.20171072041011173
0.07,604,NE,0.7388083713834288,0.20876457678926919
0.07,604,Silencer,0.4995386243726403,0.07281192863336414
0.07,604,ICM,0.47725314158511833,0.0638356955071678
0.07,605,SPSID,0.8610022468548637,0.31180176270114957
0.07,605,RENDOR,0.8076116994115595,0.21729102114694257
0.07,605,ND,0.7948240599079449,0.20178639962619518
0.07,605,NE,0.7532154869345931,0.22150152265785372
0.07,605,Silencer,0.5228654515331808,0.07502841350704742
0.07,605,ICM,0.4638740824346479,0.05987185165663503
0.07,606,SPSID,0.8601144202918449,0.3509155059128379
0.07,606,RENDOR,0.789442102513132,0.22246286150880534
0.07,606,ND,0.7780235446297586,0.21265105267565199
0.07,606,NE,0.7412449362201908,0.21737846606288652
0.07,606,Silencer,0.5343541610704999,0.0784672434694623
0.07,606,ICM,0.4647155776877823,0.06269280814791989
0.07,607,SPSID,0.8641410325598128,0.35114882765163624
0.07,607,RENDOR,0.7876874786611893,0.23123347218770895
0.07,607,ND,0.78113226942153,0.21554952088294493
0.07,607,NE,0.7527603334911946,0.22596861660471632
0.07,607,Silencer,0.49409701495277014,0.07669776398496919
0.07,607,ICM,0.4647552231901936,0.06735646884572934
0.07,608,SPSID,0.8643730004304724,0.3288601480100343
0.07,608,RENDOR,0.8052413536763877,0.24253970650065554
0.07,608,ND,0.7943989792877355,0.20942944764681035
0.07,608,NE,0.7538622497909033,0.2337518031318131
0.07,608,Silencer,0.527557520029165,0.07692332461804344
0.07,608,ICM,0.49426348426589406,0.0671756372427833
0.07,609,SPSID,0.8553323519051704,0.29390291737295837
0.07,609,RENDOR,0.7914280098831986,0.227810507665071
0.07,609,ND,0.7865345886424896,0.20720625800478545
0.07,609,NE,0.7307957863677204,0.21825569832341896
0.07,609,Silencer,0.5226100182246999,0.07602546843431894
0.07,609,ICM,0.48613908202646405,0.06521713071540333
0.07,610,SPSID,0.8652883124036969,0.31070669226140896
0.07,610,RENDOR,0.8048324106016412,0.22237979365516392
0.07,610,ND,0.7944631814824121,0.19991349965364144
0.07,610,NE,0.7487091910168834,0.22148542225582502
0.07,610,Silencer,0.5239421585575432,0.07659657464943023
0.07,610,ICM,0.4539957328418867,0.06157885099337391
0.07,611,SPSID,0.858168449999762,0.3225497004126339
0.07,611,RENDOR,0.8018926306097368,0.22954787347248634
0.07,611,ND,0.7841414236402637,0.21486261434942025
0.07,611,NE,0.7480718632945516,0.2063396008414179
0.07,611,Silencer,0.49618737093660764,0.0726357193516069
0.07,611,ICM,0.4639399509004926,0.06408832896178016
0.07,612,SPSID,0.8634738408345635,0.3448636125482902
0.07,612,RENDOR,0.802663808471509,0.23424956325017604
0.07,612,ND,0.7824689958751045,0.2070771611200124
0.07,612,NE,0.7718340310295568,0.2365150717179824
0.07,612,Silencer,0.5195583218276272,0.07442394634862257
0.07,612,ICM,0.44740835115109145,0.06065629461858711
0.07,613,SPSID,0.844518438954529,0.276861108996484
0.07,613,RENDOR,0.7747075763944022,0.2032610152267762
0.07,613,ND,0.7616760846214915,0.18569371425823283
0.07,613,NE,0.7285879294509566,0.20105191725985508
0.07,613,Silencer,0.49629555254596125,0.06903580733533433
0.07,613,ICM,0.4570099160945843,0.062162189097038204
0.07,614,SPSID,0.8568436475401371,0.31357337086082127
0.07,614,RENDOR,0.7795947728438684,0.21533865269315214
0.07,614,ND,0.766155236604108,0.19803931113252687
0.07,614,NE,0.7421211143379585,0.20897144635762785
0.07,614,Silencer,0.4981544697497212,0.07288875711568032
0.07,614,ICM,0.4641125305261445,0.06336664269298856
0.07,615,SPSID,0.8742016497716764,0.3409102897020031
0.07,615,RENDOR,0.80608156752701,0.23381778712628754
0.07,615,ND,0.7923086693935307,0.21338085976524407
0.07,615,NE,0.7608166263947208,0.22408487409576677
0.07,615,Silencer,0.5055317101113291,0.07062527822648475
0.07,615,ICM,0.45870416327189323,0.06327006438809553
0.07,616,SPSID,0.8602266309204646,0.32503981400992216
0.07,616,RENDOR,0.7985292423791082,0.2275656900733337
0.07,616,ND,0.7822109423096018,0.20057135627279285
0.07,616,NE,0.7508660510376328,0.2171899973706282
0.07,616,Silencer,0.5103085691589713,0.07101722683248798
0.07,616,ICM,0.47854671830006945,0.06417454884265336
0.07,617,SPSID,0.8486105976018037,0.31025537854400953
0.07,617,RENDOR,0.7988339927111022,0.244022386750204
0.07,617,ND,0.7877460893924072,0.21482497990522886
0.07,617,NE,0.7497796594314354,0.2285723677970976
0.07,617,Silencer,0.5065944670812781,0.07250070275954687
0.07,617,ICM,0.4635962380785412,0.06276653490861836
0.07,618,SPSID,0.8513309105351999,0.3021067684320765
0.07,618,RENDOR,0.7805198292125906,0.20984201784005987
0.07,618,ND,0.7698657928706185,0.19420720944387207
0.07,618,NE,0.7346096316155298,0.20904891239634638
0.07,618,Silencer,0.51156254592394,0.07370276987821534
0.07,618,ICM,0.4639638566180121,0.060739589975613545
0.07,619,SPSID,0.8520691285779727,0.31494462958712793
0.07,619,RENDOR,0.7926266790796648,0.24359860420743046
0.07,619,ND,0.77916869855625,0.20977408894797994
0.07,619,NE,0.7442221926674646,0.22785092968688672
0.07,619,Silencer,0.5002899321718314,0.07862515269412296
0.07,619,ICM,0.4940999837448833,0.07138089707218434
0.07,620,SPSID,0.8474234089353987,0.2998971559526162
0.07,620,RENDOR,0.7880646670197426,0.2271839423804519
0.07,620,ND,0.7798602901665773,0.20066407087201132
0.07,620,NE,0.7314214915010496,0.20949038832590533
0.07,620,Silencer,0.5071987289265847,0.07183587817374676
0.07,620,ICM,0.49897370872780555,0.07014617360503075
0.07,621,SPSID,0.8531256440907002,0.3094802157137013
0.07,621,RENDOR,0.7896953329844425,0.23075421766846146
0.07,621,ND,0.7735876094297615,0.20971773394528648
0.07,621,NE,0.7457643707778536,0.22906853414844255
0.07,621,Silencer,0.5004918208156502,0.07298794983038759
0.07,621,ICM,0.46277209387385687,0.06634054957432817
0.07,622,SPSID,0.8547740089549916,0.3057362731001569
0.07,622,RENDOR,0.7773910467571329,0.21439644457247975
0.07,622,ND,0.7702743334879166,0.19599987136908156
0.07,622,NE,0.7334748616995768,0.20632971289928992
0.07,622,Silencer,0.4951692073710931,0.07129225553720106
0.07,622,ICM,0.48178396922406175,0.06626938229057493
0.07,623,SPSID,0.8466279682452857,0.30365303749428824
0.07,623,RENDOR,0.781068667221112,0.22040420985809017
0.07,623,ND,0.7682188874614124,0.19743533930313034
0.07,623,NE,0.7395169709698411,0.22679158223587204
0.07,623,Silencer,0.5128078716557899,0.07428598417278814
0.07,623,ICM,0.4838736105953352,0.06931133291205852
0.07,624,SPSID,0.8686831481210749,0.3237683521105164
0.07,624,RENDOR,0.8031892709162008,0.2358280095960048
0.07,624,ND,0.7925369554307096,0.21506152305739135
0.07,624,NE,0.7520674599181433,0.2294442973653797
0.07,624,Silencer,0.5085365984865313,0.06892572921540809
0.07,624,ICM,0.45877452962794896,0.06082056079301551
0.07,625,SPSID,0.8380781296013399,0.3103286913189437
0.07,625,RENDOR,0.7788682314289921,0.23319178459325682
0.07,625,ND,0.7662750830541852,0.21231790964439923
0.07,625,NE,0.7348075259515571,0.2304169898189631
0.07,625,Silencer,0.5432075882997128,0.08557781032219178
0.07,625,ICM,0.48668429746742253,0.07452747893884173
