Beta,Trial,Method,AUROC,AUPR
0.3,902,NE,0.7799646359994474,0.2281282322575513
0.3,902,Silencer,0.5218100842657826,0.055805258629461035
0.3,902,ICM,0.4818934106920846,0.046882979279241246
0.3,903,SPSID,0.9042525863091474,0.38788894188971945
0.3,903,RENDOR,0.8502126614004498,0.2634899305456557
0.3,903,ND,0.8363757496244504,0.2351309924478443
0.3,903,NE,0.8117251603680378,0.24352954008451075
0.3,903,Silencer,0.5262426258854682,0.056245270070729464
0.3,903,ICM,0.44405184603591985,0.044352094463461
0.3,904,SPSID,0.9011338290914114,0.4375804668856755
0.3,904,RENDOR,0.8405448562113915,0.26647060896420033
0.3,904,ND,0.8278815298555204,0.23805809076253842
0.3,904,NE,0.8054963637015012,0.25776491940001617
0.3,904,Silencer,0.5248496604244821,0.060377233536993175
0.3,904,ICM,0.4389881826696214,0.044026192436507974
0.3,905,SPSID,0.8929255392190519,0.37595805352163375
0.3,905,RENDOR,0.8391640429086606,0.24261661743025337
0.3,905,ND,0.8302972121140787,0.23040799706396708
0.3,905,NE,0.7883407877486031,0.23550069826800007
0.3,905,Silencer,0.5051606704396471,0.05188507766150117
0.3,905,ICM,0.4688206003419877,0.04844410814258111
0.3,906,SPSID,0.8926982143174022,0.3569886665282718
0.3,906,RENDOR,0.8526797817835979,0.23449351138492297
0.3,906,ND,0.8433704087974805,0.2166752714173737
0.3,906,NE,0.8061289859568171,0.22322891707620665
0.3,906,Silencer,0.538943950137368,0.055621873424291625
0.3,906,ICM,0.44335937982587703,0.04094320772962348
0.3,907,SPSID,0.9051635785532134,0.4046369701318909
0.3,907,RENDOR,0.8458023535656771,0.23196938478037654
0.3,907,ND,0.8363025266219768,0.2234934603320714
0.3,907,NE,0.8175036135590059,0.22069273361051983
0.3,907,Silencer,0.538002446101481,0.051827605432090126
0.3,907,ICM,0.48169503713985456,0.045093033506147046
0.3,908,SPSID,0.8983892934025856,0.3780534254003953
0.3,908,RENDOR,0.8391808837415722,0.24398982266990182
0.3,908,ND,0.8374772978736947,0.2346908686263619
0.3,908,NE,0.7760861926605105,0.21065397227912558
0.3,908,Silencer,0.5309544527556,0.05743331707297479
0.3,908,ICM,0.46250519871063256,0.04382466480203394
0.3,909,SPSID,0.894165291350078,0.3739308502625112
0.3,909,RENDOR,0.8389324885656047,0.23810121911993237
0.3,909,ND,0.8343866353776606,0.23039718471050358
0.3,909,NE,0.7954866583217506,0.22819350910641722
0.3,909,Silencer,0.5195443339171231,0.05330722612622355
0.3,909,ICM,0.47103552258929815,0.044895464350054246
0.3,910,SPSID,0.8957292275909717,0.39430406063953827
0.3,910,RENDOR,0.8385245116649735,0.2576777485691898
0.3,910,ND,0.8224676438497662,0.2255798777917864
0.3,910,NE,0.8025881499875158,0.2435427077287829
0.3,910,Silencer,0.542987548354659,0.05711878542008805
0.3,910,ICM,0.45352907778131213,0.044061067534881766
0.3,911,SPSID,0.8930495201883035,0.4081762147147621
0.3,911,RENDOR,0.830409356725146,0.23624263051534866
0.3,911,ND,0.8201647178783461,0.22405345766433
0.3,911,NE,0.7858969349863887,0.233145778209288
0.3,911,Silencer,0.5136877761577581,0.056887084310806676
0.3,911,ICM,0.47138163850691367,0.0485916409049771
0.3,912,SPSID,0.897083626434328,0.3912287402718878
0.3,912,RENDOR,0.8352949497445141,0.23405347842013358
0.3,912,ND,0.8264934922511458,0.2276046358354496
0.3,912,NE,0.7974703597285314,0.22513528768768368
0.3,912,Silencer,0.5182841681084355,0.0512920199792721
0.3,912,ICM,0.44877330699638207,0.044936313566192834
0.3,913,SPSID,0.8884005055559969,0.36190802359215374
0.3,913,RENDOR,0.8336397568687743,0.2304610207474692
0.3,913,ND,0.8301248104754012,0.21591940362390416
0.3,913,NE,0.7790995089013111,0.21700944039240744
0.3,913,Silencer,0.5247037911773582,0.05238553625035516
0.3,913,ICM,0.45630444648964785,0.045245190176562214
0.3,914,SPSID,0.9092451339344252,0.4019699857022598
0.3,914,RENDOR,0.8502871956465564,0.2487412827082985
0.3,914,ND,0.8444867788997767,0.23297628338135803
0.3,914,NE,0.807343389880178,0.23416881381270563
0.3,914,Silencer,0.5102032982375565,0.04886377468143924
0.3,914,ICM,0.4643274086987794,0.04269594987974536
0.3,915,SPSID,0.9023780573977306,0.3953285528586122
0.3,915,RENDOR,0.8416172324173778,0.24901718632297856
0.3,915,ND,0.8379113871692702,0.22869535790142229
0.3,915,NE,0.8057548532311214,0.23596823806080258
0.3,915,Silencer,0.5173570657943719,0.052685844052390865
0.3,915,ICM,0.4172714534875705,0.03987911606592099
0.3,916,SPSID,0.9067404879933044,0.3936810051398585
0.3,916,RENDOR,0.8512156913238482,0.23469437732009435
0.3,916,ND,0.838860597866907,0.22350325839817517
0.3,916,NE,0.8071301959269511,0.21717370622999088
0.3,916,Silencer,0.539585398828301,0.0546906775074058
0.3,916,ICM,0.45742226228030647,0.0433618743715377
0.3,917,SPSID,0.8944703287168206,0.36881962146822783
0.3,917,RENDOR,0.8358351039632198,0.27227805185119514
0.3,917,ND,0.8349604856272711,0.23482237836494146
0.3,917,NE,0.8030675918939354,0.23268520824357258
0.3,917,Silencer,0.5346534962494899,0.06086977827402986
0.3,917,ICM,0.4404007150665713,0.04626287095792618
0.3,918,SPSID,0.8819864995028946,0.36062676565597895
0.3,918,RENDOR,0.8241219678706457,0.22522800377728633
0.3,918,ND,0.8074267069930281,0.22059620499798302
0.3,918,NE,0.7907484941544599,0.2211327685484178
0.3,918,Silencer,0.5474317129172217,0.06438260299786411
0.3,918,ICM,0.4423640670731849,0.04667116707533286
0.3,919,SPSID,0.9019260577387779,0.37468457092441476
0.3,919,RENDOR,0.8438681445535139,0.24122680993534676
0.3,919,ND,0.8324099238672854,0.21736340370664012
0.3,919,NE,0.7925936646512683,0.2280587934581607
0.3,919,Silencer,0.5494960856547542,0.06054991662458596
0.3,919,ICM,0.4679472443523193,0.04847428787896741
0.3,920,SPSID,0.9115647584632942,0.3724133970147101
0.3,920,RENDOR,0.8434423735260556,0.20699301281280383
0.3,920,ND,0.8425788084823127,0.22755975274401027
0.3,920,NE,0.808222708254089,0.19211025053622768
0.3,920,Silencer,0.5283170882464816,0.04785217676294372
0.3,920,ICM,0.4385193990110308,0.03764774190974399
0.3,921,SPSID,0.8915807082130276,0.3444459367903429
0.3,921,RENDOR,0.8279412916591264,0.20985013608074662
0.3,921,ND,0.8213318991168721,0.20040176083617628
0.3,921,NE,0.7967828715120315,0.20464523437944987
0.3,921,Silencer,0.5332226384721138,0.05611450567281782
0.3,921,ICM,0.44732428147375874,0.04261034935176664
0.3,922,SPSID,0.8929709577100234,0.41002894975067217
0.3,922,RENDOR,0.8345780512071439,0.2525153175682945
0.3,922,ND,0.8249677303192986,0.22544791513294168
0.3,922,NE,0.8101938378646134,0.24898705334050494
0.3,922,Silencer,0.5216768991351641,0.0542684995121078
0.3,922,ICM,0.4406884536673319,0.04232934190452826
0.3,923,SPSID,0.9034955825128017,0.37861295645711973
0.3,923,RENDOR,0.8452249025432486,0.2268352724561428
0.3,923,ND,0.8317220963293833,0.21669951636578663
0.3,923,NE,0.7858885413878399,0.21174348283115887
0.3,923,Silencer,0.5138218130486983,0.05014273091696132
0.3,923,ICM,0.43842939213667226,0.04163179462921325
0.3,924,SPSID,0.8980203603334447,0.3697970885580657
0.3,924,RENDOR,0.837855310547619,0.22054613873612924
0.3,924,ND,0.8348564629608847,0.20991594304977473
0.3,924,NE,0.8116307016998393,0.21932581068150128
0.3,924,Silencer,0.5667606323048814,0.05530338038677401
0.3,924,ICM,0.47693434246329586,0.04075505004206086
0.3,925,SPSID,0.8909778384623466,0.37853211360959826
0.3,925,RENDOR,0.8261282224393983,0.2086814531055845
0.3,925,ND,0.8244618696962368,0.22413717277405237
0.3,925,NE,0.7892068713506393,0.20008079173006751
0.3,925,Silencer,0.505764424931242,0.05127721487453306
0.3,925,ICM,0.4404588341034509,0.04072562519238978
0.3,926,SPSID,0.8990944735487183,0.41743862774225965
0.3,926,RENDOR,0.8410958323340714,0.2490582820064733
0.3,926,ND,0.8332326161638085,0.23736476929830896
0.3,926,NE,0.8098589558867234,0.2347405586265381
0.3,926,Silencer,0.5317707301773319,0.0554500568360814
0.3,926,ICM,0.45084474812165115,0.04447380288563413
0.3,927,SPSID,0.8911705779927417,0.3646302756332593
0.3,927,RENDOR,0.8319432990561025,0.23334797753264788
0.3,927,ND,0.821846839389645,0.214761971597342
0.3,927,NE,0.7881227937189279,0.21957678057211322
0.3,927,Silencer,0.5151737977734747,0.05180611200663103
0.3,927,ICM,0.4590262948028959,0.04241983361618254
0.3,928,SPSID,0.9061091975585269,0.40740489313996303
0.3,928,RENDOR,0.8380522234844141,0.2298921652296205
0.3,928,ND,0.8261144127854262,0.22058085423737983
0.3,928,NE,0.7994056986232843,0.21498848831755324
0.3,928,Silencer,0.5104376187647425,0.05185359441491823
0.3,928,ICM,0.5054514536630781,0.05062915176188526
0.3,929,SPSID,0.8955926784811705,0.3881794513958833
0.3,929,RENDOR,0.8327111804667896,0.23205102392771512
0.3,929,ND,0.828131444088065,0.22031413992210824
0.3,929,NE,0.7869099762297493,0.22208438614108642
0.3,929,Silencer,0.48977842951633166,0.051269490220136466
0.3,929,ICM,0.45675248151730197,0.045106327820957706
0.3,930,SPSID,0.9015060047574529,0.37474685598704016
0.3,930,RENDOR,0.8526893165809069,0.23395490537006386
0.3,930,ND,0.836533081702419,0.22493557408275072
0.3,930,NE,0.7966177700015594,0.20572457251367215
0.3,930,Silencer,0.558119403432498,0.05977736014858453
0.3,930,ICM,0.47274632279494655,0.04436957191680091
0.3,931,SPSID,0.8924185863217856,0.3906551591614873
0.3,931,RENDOR,0.8283813481685441,0.23176100995721102
0.3,931,ND,0.8163148763249075,0.21346312884488353
0.3,931,NE,0.7917610330056143,0.21373463799672376
0.3,931,Silencer,0.4920301344483625,0.052208588770109685
0.3,931,ICM,0.44956308120640154,0.04555180431863376
0.3,932,SPSID,0.9017785487390121,0.4062934759416268
0.3,932,RENDOR,0.8447703847507313,0.24228527782046777
0.3,932,ND,0.8441610359914146,0.23224555298148605
0.3,932,NE,0.7997274101349798,0.23121326007969983
0.3,932,Silencer,0.5591128267592562,0.058698770269060035
0.3,932,ICM,0.45406024392370053,0.04421249289967395
0.3,933,SPSID,0.904201353778146,0.43211900306241974
0.3,933,RENDOR,0.8447293825113966,0.23646120126786457
0.3,933,ND,0.839572095593314,0.24054965096896666
0.3,933,NE,0.8087230832987983,0.24427168005651706
0.3,933,Silencer,0.5307744163558503,0.05333101908658023
0.3,933,ICM,0.432008509462633,0.04055292246551722
0.3,934,SPSID,0.8942942219663857,0.35363848246859264
0.3,934,RENDOR,0.824920893711481,0.22817923906998133
0.3,934,ND,0.815034977388355,0.21331603543462574
0.3,934,NE,0.7855715472431717,0.19806907718450847
0.3,934,Silencer,0.5173269054447187,0.05391654372977877
0.3,934,ICM,0.4421546036757711,0.04211064740936511
0.3,935,SPSID,0.8982249643502542,0.3777239956792404
0.3,935,RENDOR,0.8415082753829854,0.23589768254661747
0.3,935,ND,0.8347069309946339,0.23844789492509477
0.3,935,NE,0.7962675062443043,0.22309507287067426
0.3,935,Silencer,0.49908503736809995,0.05260843552789071
0.3,935,ICM,0.4669110910410214,0.04867075483371226
0.3,936,SPSID,0.8973594932719052,0.3889109614571152
0.3,936,RENDOR,0.8415066189888245,0.22329948522815118
0.3,936,ND,0.8334030912517816,0.22975720382833276
0.3,936,NE,0.8068138178621777,0.22065210940936014
0.3,936,Silencer,0.5309519685396925,0.057088929902524926
0.3,936,ICM,0.465440139589807,0.04742122114760838
0.3,937,SPSID,0.8927632583715738,0.40459872702325406
0.3,937,RENDOR,0.8344601732516373,0.24756384760581995
0.3,937,ND,0.818810629962072,0.23635291096209268
0.3,937,NE,0.7861263374299978,0.23462048037803285
0.3,937,Silencer,0.5170286165112118,0.055282826537527634
0.3,937,ICM,0.4640894951456464,0.047763402781862696
0.3,938,SPSID,0.895095353209777,0.39377137408193846
0.3,938,RENDOR,0.8420926052191162,0.2493923041693045
0.3,938,ND,0.8319381598793362,0.22259035430666393
0.3,938,NE,0.791167586107151,0.24267817225761756
0.3,938,Silencer,0.5205636480092564,0.052363241960804593
0.3,938,ICM,0.4149457633422178,0.04145371711287264
0.3,939,SPSID,0.8954132167526951,0.36585483444382755
0.3,939,RENDOR,0.8456741652589607,0.23854399294233758
0.3,939,ND,0.8372665204934454,0.22994563186752148
0.3,939,NE,0.8032208443818946,0.21868226337649424
0.3,939,Silencer,0.5187101275850166,0.04980744621939371
0.3,939,ICM,0.47704740383696875,0.04305863750261756
0.3,940,SPSID,0.8931991832818497,0.34181474121870553
0.3,940,RENDOR,0.824258083604124,0.21523246737956053
0.3,940,ND,0.8162241035490299,0.20727890634309148
0.3,940,NE,0.7966503857931828,0.20441636747661107
0.3,940,Silencer,0.48326864444177,0.047708051261189044
0.3,940,ICM,0.44908716786349473,0.044723914953230845
0.3,941,SPSID,0.9134511720532126,0.4151321415213267
0.3,941,RENDOR,0.8536552415729193,0.2514610263716694
0.3,941,ND,0.847112632448967,0.2417791616834753
0.3,941,NE,0.8224468498827547,0.2400915030974668
0.3,941,Silencer,0.5426901812583107,0.057500996616697636
0.3,941,ICM,0.46468957709347103,0.04328574530645865
0.3,942,SPSID,0.910953366057688,0.4181509146589957
0.3,942,RENDOR,0.8515701263465794,0.2528732537601991
0.3,942,ND,0.8447429991766802,0.23090444126266133
0.3,942,NE,0.8127364438839848,0.255287791586262
0.3,942,Silencer,0.5232820148058598,0.05318655931887026
0.3,942,ICM,0.4716384584119308,0.04499606096869651
0.3,943,SPSID,0.8896334635013121,0.3704882887428791
0.3,943,RENDOR,0.8338647492716792,0.247511184362593
0.3,943,ND,0.8189728093555653,0.21564069537555952
0.3,943,NE,0.7909155147833632,0.23405420309926242
0.3,943,Silencer,0.5061534329221679,0.053616510362286915
0.3,943,ICM,0.4516250335750739,0.046303891447030995
0.3,944,SPSID,0.8976856461122223,0.38140260092588896
0.3,944,RENDOR,0.8360768794459419,0.24602416806667704
0.3,944,ND,0.8309234837182732,0.22872646907249156
0.3,944,NE,0.7855521406874189,0.24371077687471857
0.3,944,Silencer,0.5257049948187623,0.05585178259160199
0.3,944,ICM,0.44996198664441756,0.04584826168897024
0.3,945,SPSID,0.9065195735873607,0.4034603305053677
0.3,945,RENDOR,0.8524666603370332,0.25245020634040233
0.3,945,ND,0.84945639339388,0.23431168190371826
0.3,945,NE,0.7936330831373962,0.25106024293433
0.3,945,Silencer,0.5254852530139398,0.05978260715091634
0.3,945,ICM,0.4454490118426272,0.04140664333553974
0.3,946,SPSID,0.8962285868312354,0.3735359148869217
0.3,946,RENDOR,0.8397338549948139,0.2509684287558468
0.3,946,ND,0.8271689675981155,0.22903769751847425
0.3,946,NE,0.8013626025452384,0.23021082463324102
0.3,946,Silencer,0.5404943355867511,0.06250375333608989
0.3,946,ICM,0.4639430958034456,0.048276369751482154
0.3,947,SPSID,0.8893643562855251,0.37608307292845433
0.3,947,RENDOR,0.8399681087844796,0.25425214754804565
0.3,947,ND,0.823984596134042,0.224399954183028
0.3,947,NE,0.7966649659154116,0.24284552630748257
0.3,947,Silencer,0.4978805203787764,0.049085191285445
0.3,947,ICM,0.4652867866959798,0.04556613511794537
0.3,948,SPSID,0.8997891314497074,0.3949509972317753
0.3,948,RENDOR,0.8417028347057761,0.23966686793485573
0.3,948,ND,0.8348685660834695,0.23735709341570604
0.3,948,NE,0.7984050741426622,0.22974237903255224
0.3,948,Silencer,0.5234575419529516,0.054446683331502335
0.3,948,ICM,0.48007937334080486,0.04805356489938289
0.3,949,SPSID,0.8995955690616599,0.3806627713773797
0.3,949,RENDOR,0.8258226521442613,0.23419725812747538
0.3,949,ND,0.8246061833888287,0.22082274720643996
0.3,949,NE,0.7845508885946966,0.22299293041139168
0.3,949,Silencer,0.5093445778339418,0.052213795450924645
0.3,949,ICM,0.45510891804067877,0.045577353795471405
0.3,950,SPSID,0.8872377622377623,0.34234670814015733
0.3,950,RENDOR,0.8263429317825741,0.21275792106657795
0.3,950,ND,0.8170096948506039,0.21456479720335955
0.3,950,NE,0.7779776730968981,0.18939965646949744
0.3,950,Silencer,0.5553013801896067,0.06222240463592401
0.3,950,ICM,0.46600158410888665,0.04457510717424571
0.3,951,SPSID,0.89934655508426,0.3943077616388948
0.3,951,RENDOR,0.8379488742752526,0.23811669648182823
0.3,951,ND,0.8236187247923462,0.22010789430825406
0.3,951,NE,0.8009046963964997,0.21671175383580857
0.3,951,Silencer,0.467709451502298,0.044290428892832724
0.3,951,ICM,0.4507623524016967,0.042484002574678666
0.3,952,SPSID,0.9072731229734674,0.4178548643760853
0.3,952,RENDOR,0.8530677129988266,0.26299608217837134
0.3,952,ND,0.8380121331739443,0.23610628939828648
0.3,952,NE,0.8087217389384438,0.24506807245478865
0.3,952,Silencer,0.5069000674985176,0.05561554518203457
0.3,952,ICM,0.46186649171723804,0.049059171358340606
0.3,953,SPSID,0.8970632931589965,0.4073266362853039
0.3,953,RENDOR,0.8458565545131687,0.2663050405404348
0.3,953,ND,0.830821500765709,0.236980121075068
0.3,953,NE,0.8031238464499462,0.25392890843943383
0.3,953,Silencer,0.507060359104751,0.055083198824122354
0.3,953,ICM,0.46116539257706546,0.04663983361701309
0.3,954,SPSID,0.8965859356076066,0.3947753439658366
0.3,954,RENDOR,0.835330871251713,0.2447524016939645
0.3,954,ND,0.8258735702838031,0.2108599936781181
0.3,954,NE,0.7900606727256438,0.24029578968134196
0.3,954,Silencer,0.5305022712868857,0.056006557912617036
0.3,954,ICM,0.42500398180315957,0.043062697989239396
0.3,955,SPSID,0.8995675190928024,0.40285780457387754
0.3,955,RENDOR,0.8362055405288128,0.23586516527375556
0.3,955,ND,0.8302931676333604,0.22097401422163776
0.3,955,NE,0.8002166924612358,0.21952944579133454
0.3,955,Silencer,0.5464564409280259,0.055561941161478105
0.3,955,ICM,0.4721965582330479,0.04515940761964821
0.3,956,SPSID,0.8986668417366948,0.37881057083405845
0.3,956,RENDOR,0.8317086834733894,0.19860827142410956
0.3,956,ND,0.8240749737394958,0.21869683995335007
0.3,956,NE,0.787766544117647,0.194058050571549
0.3,956,Silencer,0.5350678396358544,0.0524142891364309
0.3,956,ICM,0.43906337535014006,0.04171782533297153
0.3,957,SPSID,0.9064271208024808,0.4452310662180279
0.3,957,RENDOR,0.8506407373007081,0.26457086424228443
0.3,957,ND,0.848691832754803,0.2504988565785515
0.3,957,NE,0.8091745069623398,0.26615737754018687
0.3,957,Silencer,0.5173685379531308,0.05312991895765144
0.3,957,ICM,0.43274964866933185,0.042067151303061934
0.3,958,SPSID,0.8976832358398061,0.3746446220322204
0.3,958,RENDOR,0.8402216017283667,0.2417444969087062
0.3,958,ND,0.8318949251684825,0.22671059704846055
0.3,958,NE,0.7889907696651507,0.22384603882780305
0.3,958,Silencer,0.5308380248147402,0.05653072454219041
0.3,958,ICM,0.45424866366006134,0.046244645431742795
0.3,959,SPSID,0.8836374651413323,0.36875662092496897
0.3,959,RENDOR,0.8309772056333335,0.23633498733991004
0.3,959,ND,0.8187064438540701,0.21888685396860408
0.3,959,NE,0.783283004842693,0.23390953101755088
0.3,959,Silencer,0.5473787146237071,0.06479953786310401
0.3,959,ICM,0.4486303657203653,0.045977968678422805
0.3,960,SPSID,0.8932059177075924,0.401849470427823
0.3,960,RENDOR,0.8306665443442474,0.23420190583645575
0.3,960,ND,0.8278022166665231,0.22749874070534656
0.3,960,NE,0.7919911599350276,0.2140484626980935
0.3,960,Silencer,0.5170938236325712,0.05772627970656094
0.3,960,ICM,0.461858040158477,0.049115746278949386
0.3,961,SPSID,0.8983046869763739,0.37724582412000424
0.3,961,RENDOR,0.8373146071460464,0.24649478263390914
0.3,961,ND,0.8237646923581938,0.228695673338747
0.3,961,NE,0.7986462515505548,0.23413947270526672
0.3,961,Silencer,0.5173415520444451,0.0573906239870742
0.3,961,ICM,0.44536776663824607,0.04652322576191529
0.3,962,SPSID,0.894242394054711,0.38176635220741517
0.3,962,RENDOR,0.842610428164412,0.2526984395713632
0.3,962,ND,0.8314317307883884,0.2271398372221358
0.3,962,NE,0.8030256420473789,0.2505774914694045
0.3,962,Silencer,0.521332908290331,0.05786571423333443
0.3,962,ICM,0.44631308401904723,0.047386393236319796
0.3,963,SPSID,0.8881637455371634,0.3638796723983076
0.3,963,RENDOR,0.8343277345017851,0.2298982680493283
0.3,963,ND,0.8175559883154819,0.21719156576436885
0.3,963,NE,0.7915514443362545,0.21960001972455404
0.3,963,Silencer,0.549115141187926,0.06538487100933003
0.3,963,ICM,0.46782416423239204,0.04723434519712855
0.3,964,SPSID,0.8986477398667915,0.3876677398869522
0.3,964,RENDOR,0.8446958692447571,0.24179391316522483
0.3,964,ND,0.8433723920505287,0.2396799019238425
0.3,964,NE,0.798493872192991,0.2416580773407819
0.3,964,Silencer,0.5550650799286972,0.05822553691189095
0.3,964,ICM,0.41829590654601145,0.037830255791293954
0.3,965,SPSID,0.8881218612032411,0.36842878288489495
0.3,965,RENDOR,0.8327021197597897,0.21190614950967898
0.3,965,ND,0.828378992431047,0.21799232731863818
0.3,965,NE,0.773813924139265,0.20073629061125114
0.3,965,Silencer,0.48183505296438717,0.04889075893251967
0.3,965,ICM,0.442743859224829,0.04376295804283427
0.3,966,SPSID,0.8990295004475913,0.40063422760558165
0.3,966,RENDOR,0.8385573445117028,0.25584294484553355
0.3,966,ND,0.829117247774512,0.23148187298192857
0.3,966,NE,0.8081042333932658,0.25583524158663284
0.3,966,Silencer,0.5304091550373247,0.05548998594782706
0.3,966,ICM,0.4493854179082146,0.043415729264760124
0.3,967,SPSID,0.8927825068123427,0.3834937561012336
0.3,967,RENDOR,0.8334674484419167,0.22591037788554913
0.3,967,ND,0.8294241081886065,0.22689491445622212
0.3,967,NE,0.7822578062215315,0.20356237689991646
0.3,967,Silencer,0.5184176608245651,0.05322908269695829
0.3,967,ICM,0.44817344223591793,0.04285779076063022
0.3,968,SPSID,0.8963192281788406,0.3914430660062097
0.3,968,RENDOR,0.8426192874699946,0.25141126169074296
0.3,968,ND,0.8291738957742101,0.2202654397712078
0.3,968,NE,0.8209677697891422,0.25054494322553433
0.3,968,Silencer,0.5176155745773346,0.050303148219560195
0.3,968,ICM,0.4352658028194959,0.039889504307058885
0.3,969,SPSID,0.8896474977121328,0.3935042087601634
0.3,969,RENDOR,0.8311814998347106,0.21232823030163386
0.3,969,ND,0.8262325449878171,0.219715385047023
0.3,969,NE,0.7817234153584441,0.21877273587718712
0.3,969,Silencer,0.5063217785270255,0.05218228176884596
0.3,969,ICM,0.4527864160007651,0.04436689384739927
0.3,970,SPSID,0.9014997525271266,0.3965360920502948
0.3,970,RENDOR,0.8453687388985266,0.2523170365554311
0.3,970,ND,0.8376798117608867,0.2357772651005291
0.3,970,NE,0.8008883768909335,0.243964293011108
0.3,970,Silencer,0.5059581279783355,0.049588369039190575
0.3,970,ICM,0.46393155718393353,0.044527730339212895
0.3,971,SPSID,0.9017648938132378,0.42015683293299433
0.3,971,RENDOR,0.8507596766968804,0.2609187878482387
0.3,971,ND,0.8352805229302803,0.23844382841130132
0.3,971,NE,0.8024881758537099,0.24465183112639993
0.3,971,Silencer,0.5087812401190979,0.05366046795755568
0.3,971,ICM,0.451374021790683,0.04583389886028027
0.3,972,SPSID,0.8993521367555235,0.3587210481748283
0.3,972,RENDOR,0.8436677966683772,0.21654517441781163
0.3,972,ND,0.8290153090685665,0.2111457565424314
0.3,972,NE,0.8015237741748928,0.21195275629373406
0.3,972,Silencer,0.5175664302534897,0.05377643458431142
0.3,972,ICM,0.4673215305061937,0.0436303606307172
0.3,973,SPSID,0.894804172776239,0.40484352821905917
0.3,973,RENDOR,0.8355621053463077,0.23981308531360465
0.3,973,ND,0.8298649722785867,0.23211013883999904
0.3,973,NE,0.7863896993843524,0.24845615044206676
0.3,973,Silencer,0.5008408746439169,0.05414054125220594
0.3,973,ICM,0.4737790482397026,0.049899381587095254
0.3,974,SPSID,0.9011404261191098,0.4417094917792352
0.3,974,RENDOR,0.8499123928548004,0.25995714977706497
0.3,974,ND,0.8461685396225355,0.25886819925007615
0.3,974,NE,0.8132753998965921,0.23620211075362504
0.3,974,Silencer,0.5208770765704337,0.05516052184183061
0.3,974,ICM,0.4410336195081564,0.04375598242067137
0.3,975,SPSID,0.9010088823611694,0.3870261120067805
0.3,975,RENDOR,0.8494428125145708,0.2502820658636823
0.3,975,ND,0.8373986992980907,0.23318734080869097
0.3,975,NE,0.8023217340779236,0.22643340632804607
0.3,975,Silencer,0.5544535545584643,0.055061058857952455
0.3,975,ICM,0.4709511999167895,0.043377499546758264
0.3,976,SPSID,0.898765388844337,0.38744987092952565
0.3,976,RENDOR,0.8538060869362111,0.2622245631095567
0.3,976,ND,0.8419459388849527,0.2310946544997248
0.3,976,NE,0.8082189469968883,0.24383255337628074
0.3,976,Silencer,0.4849550283705797,0.045757487465811014
0.3,976,ICM,0.4807080922980299,0.04751849924108857
0.3,977,SPSID,0.9033793752069008,0.3951252864173672
0.3,977,RENDOR,0.8413023937164559,0.2478789169801308
0.3,977,ND,0.8381201747359777,0.23035712222411742
0.3,977,NE,0.7972553348545325,0.23564889363534855
0.3,977,Silencer,0.544639384210083,0.061626520787168654
0.3,977,ICM,0.4814496510196093,0.04967369751556583
0.3,978,SPSID,0.8904475817385534,0.35765336463224173
0.3,978,RENDOR,0.8333796894113707,0.22916355284930107
0.3,978,ND,0.8234556014853708,0.2192611517364358
0.3,978,NE,0.7777955548735351,0.19607989809569562
0.3,978,Silencer,0.5220543037476927,0.050470412442268395
0.3,978,ICM,0.46012316475705783,0.04250302858721007
0.3,979,SPSID,0.9043120726747864,0.3691342454479664
0.3,979,RENDOR,0.8403731902274849,0.23420708160364676
0.3,979,ND,0.8320573432385564,0.22728834173427104
0.3,979,NE,0.7963247038865003,0.22002565407826397
0.3,979,Silencer,0.5367867367146536,0.0574098299216263
0.3,979,ICM,0.5003373282575905,0.04771517593592327
0.3,980,SPSID,0.9059980818388699,0.3793326956475516
0.3,980,RENDOR,0.8442715343327429,0.24421752723136997
0.3,980,ND,0.8339042045779802,0.2265481798687817
0.3,980,NE,0.804769733130085,0.23675768394238011
0.3,980,Silencer,0.5001676861775335,0.04931778211990917
0.3,980,ICM,0.46745770248000473,0.04606172592536065
0.3,981,SPSID,0.8869560844077236,0.35628490962681353
0.3,981,RENDOR,0.8420236007044565,0.2367216601811897
0.3,981,ND,0.8268335368586746,0.23528373659664595
0.3,981,NE,0.7965586276509764,0.21028696894226973
0.3,981,Silencer,0.5045958639650736,0.04958751781112419
0.3,981,ICM,0.4569477728092497,0.043340522565419426
0.3,982,SPSID,0.9001974056522688,0.38902948616875754
0.3,982,RENDOR,0.8392734316121981,0.2341053604462809
0.3,982,ND,0.8299085277174705,0.22963314160264647
0.3,982,NE,0.7873839458730112,0.2168050039320623
0.3,982,Silencer,0.5029624558030913,0.05134156820915173
0.3,982,ICM,0.4681254942260059,0.045293909669268204
0.3,983,SPSID,0.9082550213289471,0.4041866644583335
0.3,983,RENDOR,0.8453358807718538,0.24478429819632658
0.3,983,ND,0.8332496514823285,0.2289810890535927
0.3,983,NE,0.7977109827362564,0.23447405778295394
0.3,983,Silencer,0.5584452434441904,0.06458616601132455
0.3,983,ICM,0.45350214292400476,0.046510043090979364
0.3,984,SPSID,0.904395391449206,0.4309601926660336
0.3,984,RENDOR,0.8481981282394317,0.2625799648765788
0.3,984,ND,0.8399073494920279,0.2557351885123022
0.3,984,NE,0.8070881607367655,0.25625888412515785
0.3,984,Silencer,0.5024616492381685,0.05381149590388776
0.3,984,ICM,0.4587233846958192,0.04660295709067647
