Noise,Trial,Method,AUROC,AUPR
0.5,278,RENDOR,0.8108622760650495,0.20782168316831873
0.5,278,ND,0.7935255673239959,0.1816911830930738
0.5,278,NE,0.7823558836118937,0.19499951411087701
0.5,278,Silencer,0.5098605622306062,0.05311474319080896
0.5,278,ICM,0.44014727694436423,0.043147545246003484
0.5,279,SPSID,0.8753205331113272,0.3085246235477357
0.5,279,RENDOR,0.8118758854293815,0.20939256561572353
0.5,279,ND,0.798985219323941,0.1748917840154651
0.5,279,NE,0.7761421734659245,0.20271843775094506
0.5,279,Silencer,0.5113383658787408,0.05213452748799921
0.5,279,ICM,0.43614448979470855,0.04187083360197317
0.5,280,SPSID,0.878983467063104,0.307858502204095
0.5,280,RENDOR,0.8163031524926686,0.19893560292016654
0.5,280,ND,0.7958484797572499,0.17896037417955843
0.5,280,NE,0.7837167033235581,0.1927747690966869
0.5,280,Silencer,0.5376184984929945,0.05620268367789069
0.5,280,ICM,0.5201252274084935,0.05158338225161223
0.5,281,SPSID,0.8798998867767117,0.2924137273573911
0.5,281,RENDOR,0.8252988498897563,0.20323374293934712
0.5,281,ND,0.8189939921231262,0.1920621232217526
0.5,281,NE,0.7743329848150775,0.19796473655739186
0.5,281,Silencer,0.5472798782172479,0.06129740896868413
0.5,281,ICM,0.46642111478891174,0.04492622950306354
0.5,282,SPSID,0.874196038840923,0.29079029926797967
0.5,282,RENDOR,0.8164259321464562,0.21034137333368447
0.5,282,ND,0.8013377309600671,0.19394907616023963
0.5,282,NE,0.7650763025154705,0.20722589848525946
0.5,282,Silencer,0.49405318156731126,0.04377621505584073
0.5,282,ICM,0.4642627995375993,0.04068653551620793
0.5,283,SPSID,0.879314526187654,0.3268248214009627
0.5,283,RENDOR,0.821530067752311,0.21633033929212314
0.5,283,ND,0.80790689069782,0.18736124161977968
0.5,283,NE,0.7748428369528615,0.2205242713688329
0.5,283,Silencer,0.5044744632102525,0.05209294246085272
0.5,283,ICM,0.4573466598377918,0.045004662520230235
0.5,284,SPSID,0.8769932037378414,0.28184200889719413
0.5,284,RENDOR,0.8187388267445236,0.1838545312483139
0.5,284,ND,0.8074599041540477,0.17678244045795677
0.5,284,NE,0.7787193625310238,0.18626450187024768
0.5,284,Silencer,0.5002817789706573,0.045976157498803204
0.5,284,ICM,0.49238077883798825,0.04690066098448253
0.5,285,SPSID,0.8798677148006987,0.29094105866683817
0.5,285,RENDOR,0.8230600448899885,0.19774302616166314
0.5,285,ND,0.8107403537195089,0.1872825747003331
0.5,285,NE,0.789586511437596,0.2062069450314248
0.5,285,Silencer,0.5113195880393885,0.04927804591271248
0.5,285,ICM,0.4512136247580838,0.04141256042922332
0.5,286,SPSID,0.8699015820450285,0.26886528515110997
0.5,286,RENDOR,0.808009088174515,0.1907066880409192
0.5,286,ND,0.8070311010026275,0.19331062298709376
0.5,286,NE,0.765408108875763,0.1752160702963348
0.5,286,Silencer,0.5196728403383533,0.05143694238685674
0.5,286,ICM,0.478682524314221,0.046044566444313255
0.5,287,SPSID,0.8778290295427391,0.28526758734403657
0.5,287,RENDOR,0.8174567414738786,0.21685141147881992
0.5,287,ND,0.8098535124429782,0.19669665531968428
0.5,287,NE,0.7620645297056587,0.1952571707901501
0.5,287,Silencer,0.5094966380878679,0.05188716104406228
0.5,287,ICM,0.4495178600521343,0.042918771309569975
0.5,288,SPSID,0.8835151554008316,0.3127763398841262
0.5,288,RENDOR,0.8302547646068955,0.22026882797883776
0.5,288,ND,0.8177588341627873,0.20759037312398815
0.5,288,NE,0.7857523495180231,0.21985641024082075
0.5,288,Silencer,0.53731584999388,0.05795206362253291
0.5,288,ICM,0.4640480236737828,0.04613064833944963
0.5,289,SPSID,0.8785151823778987,0.30762888680496736
0.5,289,RENDOR,0.8153166727228992,0.22219052651743704
0.5,289,ND,0.8074223480098879,0.1931715211833125
0.5,289,NE,0.7880806178380785,0.21970066841512975
0.5,289,Silencer,0.5188974927197261,0.057336387832733544
0.5,289,ICM,0.4648051343204139,0.047721478172883545
0.5,290,SPSID,0.8720003912774765,0.27420716473651946
0.5,290,RENDOR,0.8006715447901551,0.1840718757688777
0.5,290,ND,0.795713246118826,0.17531829431289395
0.5,290,NE,0.7692334158587217,0.18226611860046935
0.5,290,Silencer,0.5133102095684705,0.052917073758872404
0.5,290,ICM,0.49393329354216425,0.04930450625397984
0.5,291,SPSID,0.8812947829654219,0.310320517819408
0.5,291,RENDOR,0.8254558099461493,0.21543193857321108
0.5,291,ND,0.8079711056804578,0.19499543455677423
0.5,291,NE,0.7809515779795118,0.21869079084098678
0.5,291,Silencer,0.4962695019039446,0.05009173214658583
0.5,291,ICM,0.47183554684190177,0.04608235144229437
0.5,292,SPSID,0.8771462829380788,0.30250285236043994
0.5,292,RENDOR,0.8142434529305689,0.1976792592170148
0.5,292,ND,0.8027131535927128,0.17771665027648761
0.5,292,NE,0.7770538838630012,0.21591968014291468
0.5,292,Silencer,0.49575163281064905,0.05051261179128
0.5,292,ICM,0.4761640451993239,0.04588114390064978
0.5,293,SPSID,0.8750766193248556,0.303421685221621
0.5,293,RENDOR,0.8179182536921483,0.21016050551666526
0.5,293,ND,0.8062875848850306,0.1994877745602341
0.5,293,NE,0.7734090874161877,0.20841914067779696
0.5,293,Silencer,0.5162310218098867,0.05986434369759975
0.5,293,ICM,0.4827053392916273,0.05078051695295012
0.5,294,SPSID,0.8885347325049894,0.293579470986451
0.5,294,RENDOR,0.8191682224940449,0.2053193381347266
0.5,294,ND,0.8061056031245306,0.17293302327837595
0.5,294,NE,0.7799231743170455,0.2133892934406345
0.5,294,Silencer,0.5241509474452242,0.05402244810907506
0.5,294,ICM,0.47106461512049613,0.04582888752708218
0.5,295,SPSID,0.8753389549609308,0.31669590501579425
0.5,295,RENDOR,0.8181568491409348,0.20779719043407652
0.5,295,ND,0.8092942806818384,0.1870503328114136
0.5,295,NE,0.7722201323852452,0.20883717867407073
0.5,295,Silencer,0.5444531695985013,0.05892203232224952
0.5,295,ICM,0.43400267729455455,0.0442501122935436
0.5,296,SPSID,0.8787957082829052,0.2856801854613032
0.5,296,RENDOR,0.8235768798818692,0.20185509759176684
0.5,296,ND,0.816450783548979,0.18458506675486025
0.5,296,NE,0.7747769128638623,0.1951186819251053
0.5,296,Silencer,0.5182059306717642,0.0528887949777673
0.5,296,ICM,0.48032801110163525,0.04583214079391534
0.5,297,SPSID,0.8691934724777453,0.2893262189587059
0.5,297,RENDOR,0.8137985015088101,0.2022427621558527
0.5,297,ND,0.8070561510538179,0.18175370319479675
0.5,297,NE,0.7686524904802774,0.19109605793589357
0.5,297,Silencer,0.5038284428090963,0.050254163439577684
0.5,297,ICM,0.46709435158922114,0.04674955447467867
0.5,298,SPSID,0.8830283217718061,0.28410864856945234
0.5,298,RENDOR,0.8219908756500028,0.212911412420498
0.5,298,ND,0.8129392950742389,0.1761746323795327
0.5,298,NE,0.7787699727043967,0.19440703811670554
0.5,298,Silencer,0.507125529536227,0.052044712349380476
0.5,298,ICM,0.4948400062566474,0.04735312864226497
0.5,299,SPSID,0.8805150477831672,0.3083050363319033
0.5,299,RENDOR,0.8190948405252472,0.2080911176879368
0.5,299,ND,0.8057039182456696,0.17810561373879835
0.5,299,NE,0.7769399394957053,0.20412166141109198
0.5,299,Silencer,0.5215809320637294,0.05644585190253115
0.5,299,ICM,0.4637043438692471,0.043837046517656304
0.5,300,SPSID,0.8688041522868424,0.2940011377893592
0.5,300,RENDOR,0.8072809147545564,0.19276873113267642
0.5,300,ND,0.7994779102171673,0.1761303786823966
0.5,300,NE,0.7721651423393876,0.17641195304096197
0.5,300,Silencer,0.5160085123286395,0.05033980609203491
0.5,300,ICM,0.4681183148647615,0.04325936450832975
0.5,301,SPSID,0.8697887990660365,0.3066658457739456
0.5,301,RENDOR,0.8072070913969759,0.1894533347312453
0.5,301,ND,0.8012479393699788,0.17764911474812942
0.5,301,NE,0.7771459455613686,0.19383897238091288
0.5,301,Silencer,0.5040602193100537,0.05494209061354277
0.5,301,ICM,0.4506980876868311,0.04754850397015943
0.5,302,SPSID,0.8948075450255701,0.3085472514217101
0.5,302,RENDOR,0.83228923656821,0.22213345853805566
0.5,302,ND,0.8248435398939079,0.20460298364778529
0.5,302,NE,0.8034814303713925,0.21051922810439216
0.5,302,Silencer,0.5577459774333925,0.05997845170748022
0.5,302,ICM,0.46314397241466937,0.0441994042130521
0.5,303,SPSID,0.8836785843805226,0.3161402551642955
0.5,303,RENDOR,0.8182530408303065,0.2027826871819599
0.5,303,ND,0.8086521336180844,0.18993979136760655
0.5,303,NE,0.7880746492899453,0.19856666742913362
0.5,303,Silencer,0.5249515597027383,0.05122995483764345
0.5,303,ICM,0.4547584317201918,0.040059422202499674
0.5,304,SPSID,0.8782088196150695,0.30546082519589307
0.5,304,RENDOR,0.802110126817158,0.19256427728780298
0.5,304,ND,0.7950805364135443,0.18881651433716204
0.5,304,NE,0.7622782139383701,0.19623501989347458
0.5,304,Silencer,0.49910581746519245,0.053245015426737756
0.5,304,ICM,0.4600825079340704,0.04660794059620995
0.5,305,SPSID,0.8684024951482151,0.2722451616744388
0.5,305,RENDOR,0.8098284828434277,0.17836277544809057
0.5,305,ND,0.7984187206483466,0.17279115167992162
0.5,305,NE,0.7656028247091249,0.1810363675968514
0.5,305,Silencer,0.5130654452968391,0.0528328448714078
0.5,305,ICM,0.459848956286124,0.042858266284762817
0.5,306,SPSID,0.8872003230654351,0.31022013626386225
0.5,306,RENDOR,0.8206518356218956,0.19708864954264066
0.5,306,ND,0.8120592167235722,0.19672458060321357
0.5,306,NE,0.7828388523314461,0.20327118665315913
0.5,306,Silencer,0.4964465423021995,0.04597981512688929
0.5,306,ICM,0.4761839708262652,0.04497357842298145
0.5,307,SPSID,0.8831327411000701,0.31966643333806183
0.5,307,RENDOR,0.8111479943927807,0.20327439268307573
0.5,307,ND,0.8047585060380243,0.18165536479455194
0.5,307,NE,0.7747474365519024,0.20634585352870768
0.5,307,Silencer,0.5008825428036636,0.04873801223395857
0.5,307,ICM,0.49405425893864385,0.04526982929573622
0.5,308,SPSID,0.8823864764334294,0.2909364491485336
0.5,308,RENDOR,0.8268170240267207,0.1923600011307299
0.5,308,ND,0.8159110026449247,0.18943435606836512
0.5,308,NE,0.7853068769629143,0.18039859998460653
0.5,308,Silencer,0.5494119471633634,0.055363762106574586
0.5,308,ICM,0.47301703999041267,0.04320086670738843
0.5,309,SPSID,0.8852810808760991,0.31054100080529995
0.5,309,RENDOR,0.8314243923051501,0.21814755050298495
0.5,309,ND,0.8188430638546842,0.19167160159339713
0.5,309,NE,0.7916365369925945,0.20492193033599584
0.5,309,Silencer,0.5242484194787396,0.052094857931307664
0.5,309,ICM,0.46608307013884753,0.042834191440855866
0.5,310,SPSID,0.8746378287638632,0.2944178346039899
0.5,310,RENDOR,0.8075697447681827,0.21079425145058156
0.5,310,ND,0.8124627029904141,0.19845341131468058
0.5,310,NE,0.7663776734854726,0.19036848952072122
0.5,310,Silencer,0.5097492719726088,0.055049327022238935
0.5,310,ICM,0.5230346331202563,0.05620973020923234
0.5,311,SPSID,0.8733434185963962,0.31587689181672285
0.5,311,RENDOR,0.8098926225241008,0.2097905792398249
0.5,311,ND,0.7982466140426793,0.1898867706266879
0.5,311,NE,0.765779754782721,0.2025387456295586
0.5,311,Silencer,0.5214692180451828,0.05779881441508693
0.5,311,ICM,0.4633417359193238,0.046998307494705724
0.5,312,SPSID,0.8826017633830301,0.3120915423428203
0.5,312,RENDOR,0.8212750981869171,0.1937407248968602
0.5,312,ND,0.8096094810440444,0.1744360464202614
0.5,312,NE,0.7950682754890124,0.20448464490379184
0.5,312,Silencer,0.5291167341992515,0.04965985482437576
0.5,312,ICM,0.43864770689729343,0.04008836630564634
0.5,313,SPSID,0.8858686596040796,0.2999518910666184
0.5,313,RENDOR,0.827218483828826,0.22507501465874902
0.5,313,ND,0.8131686249760238,0.19566892655767054
0.5,313,NE,0.79194693949222,0.2173582846051891
0.5,313,Silencer,0.5033166551133136,0.050278867321716006
0.5,313,ICM,0.4692569860448722,0.04668167173463682
0.5,314,SPSID,0.8835863496280003,0.33218615057689493
0.5,314,RENDOR,0.8207541279802001,0.20852569698271795
0.5,314,ND,0.8089854058184783,0.18559184317598207
0.5,314,NE,0.7898036890537204,0.20474658388556172
0.5,314,Silencer,0.4994929338732195,0.052384890319851135
0.5,314,ICM,0.4846270796513562,0.04694431038162812
0.5,315,SPSID,0.8875783857814216,0.29585388253968903
0.5,315,RENDOR,0.8291351596708664,0.20996268986112768
0.5,315,ND,0.8182629950208488,0.19251160238321313
0.5,315,NE,0.7863274794694184,0.21185683064607752
0.5,315,Silencer,0.4832623384270248,0.04530183315116424
0.5,315,ICM,0.47086401259586325,0.04260809833872421
0.5,316,SPSID,0.8770778054091359,0.2822707224965656
0.5,316,RENDOR,0.8204431065050034,0.19158801059412717
0.5,316,ND,0.8116377467944522,0.1648543027113565
0.5,316,NE,0.7745769336026707,0.19853137093572087
0.5,316,Silencer,0.5361243649084397,0.05023079891403874
0.5,316,ICM,0.477864810962154,0.044202847227962604
0.5,317,SPSID,0.8702843513710101,0.2880857627374878
0.5,317,RENDOR,0.8286907883237197,0.2058179848257655
0.5,317,ND,0.8114828785854041,0.18438096536718585
0.5,317,NE,0.7879467271117727,0.20961270344285027
0.5,317,Silencer,0.49249894277449807,0.04724829573200758
0.5,317,ICM,0.4463380527879741,0.03999359469595533
0.5,318,SPSID,0.8766493988661958,0.3023997707489199
0.5,318,RENDOR,0.8153832987817363,0.1959763759880517
0.5,318,ND,0.8054744086238226,0.17893755850260398
0.5,318,NE,0.7789409615581491,0.19083498991098122
0.5,318,Silencer,0.5155722128378378,0.05719770555061534
0.5,318,ICM,0.4449481886005323,0.047268693952914775
0.5,319,SPSID,0.8866609055517496,0.32385544382328274
0.5,319,RENDOR,0.8304523641705313,0.21203188997330666
0.5,319,ND,0.8195718440398397,0.1922067553173486
0.5,319,NE,0.7921239328625632,0.20572380271499174
0.5,319,Silencer,0.5007435378899663,0.053171007393375866
0.5,319,ICM,0.4918350811551433,0.04830366206188979
0.5,320,SPSID,0.8917735534069153,0.31315573473846964
0.5,320,RENDOR,0.8396095993359656,0.20138921091897036
0.5,320,ND,0.8272621244242043,0.19135883873623205
0.5,320,NE,0.7829231724096671,0.19634808193564174
0.5,320,Silencer,0.5415895511785116,0.052984284610657614
0.5,320,ICM,0.4656013512502991,0.0401119214020295
0.5,321,SPSID,0.8861188968960793,0.29285428059523216
0.5,321,RENDOR,0.824457538469646,0.21419846665230358
0.5,321,ND,0.8174090586464481,0.20506275560059833
0.5,321,NE,0.7881217557704469,0.19966338941670422
0.5,321,Silencer,0.5396008033173482,0.0607335845135858
0.5,321,ICM,0.4721778496521922,0.047502059484325024
0.5,322,SPSID,0.8804322151024,0.3226303549979676
0.5,322,RENDOR,0.8175275285839929,0.2245930522075625
0.5,322,ND,0.8106992335720568,0.21923146142269653
0.5,322,NE,0.7795086819952255,0.21946980876354982
0.5,322,Silencer,0.49030511370775226,0.05118960996370821
0.5,322,ICM,0.44576142731498936,0.04578117537585619
0.5,323,SPSID,0.8732532953497776,0.2952274929730947
0.5,323,RENDOR,0.8202289222166046,0.2058325788306334
0.5,323,ND,0.8107959946838208,0.189308964289104
0.5,323,NE,0.781526108737842,0.2096819496372768
0.5,323,Silencer,0.5181195988440411,0.05521064625220947
0.5,323,ICM,0.48148428211016286,0.04709005883868796
0.5,324,SPSID,0.8840202233771265,0.3430054652716875
0.5,324,RENDOR,0.8341506432673029,0.24513361599320166
0.5,324,ND,0.8252316309256092,0.20198427216551368
0.5,324,NE,0.7850210357554042,0.24461487255234474
0.5,324,Silencer,0.4850539433523068,0.045659020380391414
0.5,324,ICM,0.4343412741964987,0.04038803047938908
0.5,325,SPSID,0.8833932519266927,0.3207867045822563
0.5,325,RENDOR,0.8173404409182009,0.20398487191719264
0.5,325,ND,0.8121128535713548,0.19176424596110092
0.5,325,NE,0.7884989359284283,0.21429370346816007
0.5,325,Silencer,0.4958819397094981,0.05397796316971665
0.5,325,ICM,0.4870108886547242,0.04978413508965682
0.5,326,SPSID,0.8868566484499172,0.33723909371698235
0.5,326,RENDOR,0.8224401982937972,0.22392957052743792
0.5,326,ND,0.8132351818854502,0.20675189913537217
0.5,326,NE,0.7783574896058346,0.21161447264930108
0.5,326,Silencer,0.4966291547627343,0.05481414197007065
0.5,326,ICM,0.5000759031227291,0.05031573048746639
0.5,327,SPSID,0.8777500084346135,0.3034696687009726
0.5,327,RENDOR,0.8053252257232357,0.1745940138214585
0.5,327,ND,0.7986358202034516,0.17754193336695487
0.5,327,NE,0.7549775033716827,0.18054196531105643
0.5,327,Silencer,0.5282416815245629,0.05297398639647378
0.5,327,ICM,0.4748388988806619,0.04524918622648537
0.5,328,SPSID,0.8846472475144948,0.29838063892104977
0.5,328,RENDOR,0.812571576577474,0.2033039495509688
0.5,328,ND,0.7972084636687852,0.18914021424113142
0.5,328,NE,0.7740746348947023,0.18898148280831578
0.5,328,Silencer,0.53556255105497,0.05910368663305349
0.5,328,ICM,0.4499643362355801,0.0458890343472403
0.5,329,SPSID,0.8657522306686763,0.29766061233849145
0.5,329,RENDOR,0.8043314360856137,0.2041155178046298
0.5,329,ND,0.7907292058687131,0.17530305091152665
0.5,329,NE,0.7551076392325361,0.19822761993702523
0.5,329,Silencer,0.5271760931237851,0.0562672092660504
0.5,329,ICM,0.46771653030395677,0.04674723040480835
0.5,330,SPSID,0.8826192610704454,0.29760641972170987
0.5,330,RENDOR,0.8185678586741388,0.20203211417930558
0.5,330,ND,0.802626648344906,0.17777430112988674
0.5,330,NE,0.7695136339760178,0.18481491358472105
0.5,330,Silencer,0.5126563273696869,0.056390044639449084
0.5,330,ICM,0.45616244496923924,0.045382377398038326
0.5,331,SPSID,0.8765259464335059,0.3084479180145558
0.5,331,RENDOR,0.8210684101585513,0.21960896954033388
0.5,331,ND,0.814570670337176,0.21088278633102292
0.5,331,NE,0.7752304235162852,0.2147339591825034
0.5,331,Silencer,0.4931280142232232,0.05301745761535085
0.5,331,ICM,0.4929465742782809,0.05012744895888066
0.5,332,SPSID,0.8784862869198311,0.29648559896260535
0.5,332,RENDOR,0.8094303797468355,0.19072669373896786
0.5,332,ND,0.795294547224927,0.17647155646695703
0.5,332,NE,0.7686891431353456,0.20059004906376235
0.5,332,Silencer,0.5464437276858163,0.06313490497767153
0.5,332,ICM,0.4489029535864979,0.044992297833784445
0.5,333,SPSID,0.8823647285200653,0.31237706286808015
0.5,333,RENDOR,0.8265599991822766,0.20923337525658137
0.5,333,ND,0.8149315028820494,0.18912653200537025
0.5,333,NE,0.7832913540223051,0.20236717273785587
0.5,333,Silencer,0.536565016256513,0.05881516136255189
0.5,333,ICM,0.505711713292521,0.05064360401398232
0.5,334,SPSID,0.8735648811422482,0.30279985615711247
0.5,334,RENDOR,0.8166319342935731,0.20528073405782993
0.5,334,ND,0.7961075531360923,0.1892379206745836
0.5,334,NE,0.7731965949160199,0.20124677908507957
0.5,334,Silencer,0.5064562064420431,0.06075919979179472
0.5,334,ICM,0.4323222107019289,0.044026550509950496
0.5,335,SPSID,0.8837301499403996,0.3308278528154989
0.5,335,RENDOR,0.8203447062269115,0.22151462619403672
0.5,335,ND,0.8101110093842985,0.19783346609380603
0.5,335,NE,0.7856271499018418,0.23502644522503305
0.5,335,Silencer,0.5241994961241263,0.056025645297373805
0.5,335,ICM,0.4436220159793134,0.04566577145835006
0.5,336,SPSID,0.8894589073158952,0.31448796146032926
0.5,336,RENDOR,0.824039099327809,0.18443301470985318
0.5,336,ND,0.8137577122379132,0.18787039755785115
0.5,336,NE,0.7897733792407979,0.19023494156072113
0.5,336,Silencer,0.5215048085417651,0.05068169338278179
0.5,336,ICM,0.4757769276890591,0.04547362545046035
0.5,337,SPSID,0.8649970636598543,0.2955288557763626
0.5,337,RENDOR,0.8100939628846606,0.19785558823041358
0.5,337,ND,0.7918173009161381,0.17542793557333627
0.5,337,NE,0.7682558139534884,0.19375468894236614
0.5,337,Silencer,0.5143324720068906,0.059772723485262254
0.5,337,ICM,0.4754435831180017,0.051433767661493324
0.5,338,SPSID,0.8821304038462705,0.31287014510558914
0.5,338,RENDOR,0.8278069814240806,0.2225513208843295
0.5,338,ND,0.8188478898118082,0.2058426920723625
0.5,338,NE,0.7950859652027814,0.21787818173802487
0.5,338,Silencer,0.515590358030819,0.052941683946675006
0.5,338,ICM,0.4826152069367516,0.04863072496472429
0.5,339,SPSID,0.8846643298877007,0.27657162846876027
0.5,339,RENDOR,0.8227621620414817,0.19873859419982798
0.5,339,ND,0.8043064454912817,0.16553841117836243
0.5,339,NE,0.791622870665982,0.20129547470567716
0.5,339,Silencer,0.5271978745730168,0.05185771351670432
0.5,339,ICM,0.4638601504766583,0.04284755382437681
0.5,340,SPSID,0.8775920887289798,0.29461595745181196
0.5,340,RENDOR,0.81136215010925,0.18736456613852384
0.5,340,ND,0.8079932389677169,0.17461827278970762
0.5,340,NE,0.7698333521999416,0.1888882746130397
0.5,340,Silencer,0.5067007677216494,0.05424570648119231
0.5,340,ICM,0.4704447117440157,0.04729707684378763
0.5,341,SPSID,0.881282740510068,0.3094426633233742
0.5,341,RENDOR,0.8184240910147597,0.2091248777048408
0.5,341,ND,0.8119608723046449,0.19464942607529157
0.5,341,NE,0.7836496733854527,0.19409466056110522
0.5,341,Silencer,0.5497512212295247,0.05992638788529653
0.5,341,ICM,0.4619595448225934,0.044693399356357535
0.5,342,SPSID,0.8814593063725098,0.28582021974846017
0.5,342,RENDOR,0.8162161329231292,0.19683543080327306
0.5,342,ND,0.802038905626491,0.179304118263422
0.5,342,NE,0.7652662341457713,0.20373301941662758
0.5,342,Silencer,0.5296747591645014,0.055422814614011356
0.5,342,ICM,0.48810004303954857,0.049869086311326825
0.5,343,SPSID,0.8763358861878239,0.3092382960562916
0.5,343,RENDOR,0.8199881040168657,0.21846122424248868
0.5,343,ND,0.8070995655197696,0.1955618879748106
0.5,343,NE,0.7705052604909902,0.20791027973005732
0.5,343,Silencer,0.5171055093167024,0.05354200803590162
0.5,343,ICM,0.4712189355863553,0.046222576570438156
0.5,344,SPSID,0.8809648725468301,0.3246172971874297
0.5,344,RENDOR,0.8149264795662055,0.2014099701052135
0.5,344,ND,0.8071625751560323,0.17994111552905828
0.5,344,NE,0.7701494504773557,0.19912357363948327
0.5,344,Silencer,0.5240302889972561,0.058859516288714886
0.5,344,ICM,0.47932372580746735,0.051588187991751085
0.5,345,SPSID,0.8722438309337971,0.26406231033590394
0.5,345,RENDOR,0.8160549793356252,0.196227284071224
0.5,345,ND,0.8018976154810915,0.17608127560103273
0.5,345,NE,0.7827803114818348,0.18765776030224648
0.5,345,Silencer,0.49425310021325003,0.04701968042320211
0.5,345,ICM,0.5034377124339846,0.04837744426822388
0.5,346,SPSID,0.8760914334881069,0.2913027556533804
0.5,346,RENDOR,0.8162475731780165,0.1983671459189229
0.5,346,ND,0.7993196413055282,0.1728918837430689
0.5,346,NE,0.7609181533072662,0.19024804587087557
0.5,346,Silencer,0.5074597198463126,0.0529225371336688
0.5,346,ICM,0.48572078309981537,0.04833826111919888
0.5,347,SPSID,0.8844044512743506,0.31274010802477337
0.5,347,RENDOR,0.8149028597869947,0.20982395229480016
0.5,347,ND,0.8088605295725287,0.20260253238818893
0.5,347,NE,0.7800074627617026,0.2005875990127857
0.5,347,Silencer,0.5260937764224811,0.058834054543499895
0.5,347,ICM,0.48033402022794713,0.047502878523181774
0.5,348,SPSID,0.8797513740121155,0.3018359890169012
0.5,348,RENDOR,0.8194749501878821,0.21159657684291613
0.5,348,ND,0.8081292164787848,0.19091908249652229
0.5,348,NE,0.7990223118171726,0.21483157786168242
0.5,348,Silencer,0.534381853345101,0.05699373152894537
0.5,348,ICM,0.4815289812920394,0.0467938709632626
0.5,349,SPSID,0.8833021570342188,0.288667863285421
0.5,349,RENDOR,0.8188515735979858,0.19494002088717347
0.5,349,ND,0.8083475190169191,0.18759606134495171
0.5,349,NE,0.7796781018547664,0.19338925553320035
0.5,349,Silencer,0.53278279791338,0.05622136472122937
0.5,349,ICM,0.4922469603368079,0.0499469846874395
0.5,350,SPSID,0.8806659924481285,0.28910908283060566
0.5,350,RENDOR,0.8188628121240805,0.19623521744619685
0.5,350,ND,0.8170363393988492,0.18479464638335882
0.5,350,NE,0.7664154723573742,0.17810073826211698
0.5,350,Silencer,0.5350139110490515,0.05156781061631377
0.5,350,ICM,0.46319805069294556,0.042193782157340716
0.5,351,SPSID,0.8669719710546324,0.2867911085081327
0.5,351,RENDOR,0.8047647170631042,0.18565226348657118
0.5,351,ND,0.800629997895623,0.18129377915763562
0.5,351,NE,0.7621421710383406,0.17193757144009766
0.5,351,Silencer,0.5321248438687955,0.05257920040970975
0.5,351,ICM,0.48991553641251223,0.051867522251721025
0.5,352,SPSID,0.8883692226890756,0.3230182984230405
0.5,352,RENDOR,0.8188511029411765,0.18789768769074763
0.5,352,ND,0.8128254114145659,0.18719031793259458
0.5,352,NE,0.7789631477591037,0.1943102345054963
0.5,352,Silencer,0.5189740896358543,0.05297714911114355
0.5,352,ICM,0.46900297619047615,0.04344151645517244
0.5,353,SPSID,0.8808762548745784,0.3197454721328153
0.5,353,RENDOR,0.8187974283305228,0.22146581531151208
0.5,353,ND,0.8025563129084106,0.1880143480435724
0.5,353,NE,0.7815781282936339,0.22060787447580835
0.5,353,Silencer,0.49443849303067033,0.05052945463981509
0.5,353,ICM,0.4770380184180017,0.04720785869039655
0.5,354,SPSID,0.8861020564453403,0.32091629797492577
0.5,354,RENDOR,0.8222329504816732,0.20421125041906169
0.5,354,ND,0.8185615112806132,0.19226111813089047
0.5,354,NE,0.7814582167827899,0.18923169392618927
0.5,354,Silencer,0.5024650093170162,0.04798415507680876
0.5,354,ICM,0.46027247362619783,0.042260878154280555
0.5,355,SPSID,0.8790847667337621,0.30032159516732515
0.5,355,RENDOR,0.8049583009825566,0.19017568614119865
0.5,355,ND,0.7975087107168763,0.16953228225960607
0.5,355,NE,0.7709279204657078,0.19862247399856678
0.5,355,Silencer,0.5267352935531098,0.05537655651465732
0.5,355,ICM,0.4492539441581827,0.04387311295050843
0.5,356,SPSID,0.8708050523280334,0.2984555417672102
0.5,356,RENDOR,0.8112087595918382,0.20370984383427332
0.5,356,ND,0.8003072902873547,0.18211437925460597
0.5,356,NE,0.7734438090754238,0.19088458137598094
0.5,356,Silencer,0.5285991666094507,0.05740765227490212
0.5,356,ICM,0.4988009180700912,0.05146803671482082
0.5,357,SPSID,0.8781582802830046,0.2751297066188334
0.5,357,RENDOR,0.8151951782856012,0.19919745727819033
0.5,357,ND,0.8009181486869065,0.18911754148090462
0.5,357,NE,0.7708750306310252,0.1908627526606287
0.5,357,Silencer,0.5222799910322786,0.05729189509782545
0.5,357,ICM,0.4937711875452948,0.051026423713075635
0.5,358,SPSID,0.8822857693195395,0.29423189844834596
0.5,358,RENDOR,0.8184007412838058,0.1962829830359369
0.5,358,ND,0.8029716477612142,0.17979382885744183
0.5,358,NE,0.7660318745248181,0.1933133404812035
0.5,358,Silencer,0.5481632945720647,0.06324841919802535
0.5,358,ICM,0.4805892425600087,0.04619525512210721
0.5,359,SPSID,0.8754618249831294,0.29132394916147325
0.5,359,RENDOR,0.8171700168438727,0.19396417390255702
0.5,359,ND,0.8103834770641715,0.18355039480916704
0.5,359,NE,0.7756140043252089,0.18198452137724747
0.5,359,Silencer,0.5182538695742273,0.05565243705523843
0.5,359,ICM,0.4738075122609578,0.0463653474439467
0.5,360,SPSID,0.8820340913725156,0.29455409628717477
0.5,360,RENDOR,0.8161450667516897,0.19927640599944957
0.5,360,ND,0.8075294228323775,0.18168841916306794
0.5,360,NE,0.8018632452332137,0.20064358490456088
