Trial,Method,AUROC,AUPR
529,Silencer,0.5121778711484594,0.05306269832325515
529,ICM,0.47877013305322125,0.0457672903911818
530,SPSID,0.9102129655863517,0.43152644134612517
530,RENDOR,0.8551157508765604,0.25847105757282934
530,ND,0.8433049985349383,0.24747003007088755
530,NE,0.8004934979221662,0.21889121054870464
530,Silencer,0.5131111458939419,0.04930035442409834
530,ICM,0.4760639088284768,0.04624706556012689
531,SPSID,0.9089009511365845,0.421484218852751
531,RENDOR,0.8584378047695406,0.2595502661305699
531,ND,0.8441443240612689,0.2504387503547213
531,NE,0.8073238669996873,0.23659942489668562
531,Silencer,0.5259827080710534,0.052196265636673414
531,ICM,0.48237239626332823,0.04939679280540622
532,SPSID,0.9122942775219633,0.43958040635875284
532,RENDOR,0.8601178871146316,0.2580427945176273
532,ND,0.8582455320859617,0.25668868271261847
532,NE,0.8028168210612927,0.246950693013448
532,Silencer,0.5195418876658571,0.050273289697846266
532,ICM,0.4467854754734802,0.04028925059258641
533,SPSID,0.9148640921579293,0.49002027940819676
533,RENDOR,0.867119761171696,0.29785822735739
533,ND,0.8583398758440659,0.2802579811692716
533,NE,0.8212241509297749,0.28613833114305565
533,Silencer,0.5245087784496669,0.0557024461270902
533,ICM,0.4869703540175118,0.050284195326678716
534,SPSID,0.9107978816526611,0.4390901494539196
534,RENDOR,0.8558254551820729,0.25641565567236546
534,ND,0.8545508359593839,0.2631929907967332
534,NE,0.8141465336134452,0.2349523608280259
534,Silencer,0.5059965861344538,0.04905535611094962
534,ICM,0.48100227591036415,0.04691082964232687
535,SPSID,0.9065601694953372,0.4399011775778015
535,RENDOR,0.8526690011113921,0.2498259816846822
535,ND,0.847515666902767,0.252129370719974
535,NE,0.7873879371220618,0.22827934333971983
535,Silencer,0.5539221177321774,0.05697400377324107
535,ICM,0.4576353755548126,0.04337525620051384
536,SPSID,0.9090990046871986,0.45881172631554923
536,RENDOR,0.8562932027799935,0.2701038192742967
536,ND,0.8457155668173452,0.2572916787863581
536,NE,0.8150758867355931,0.26286474955495076
536,Silencer,0.5239018972987346,0.05602465448163814
536,ICM,0.4439773929999635,0.04423860965083829
537,SPSID,0.9155624834146919,0.4480317177087768
537,RENDOR,0.8655434221470318,0.27969610331413475
537,ND,0.8538386229186623,0.2555317565623279
537,NE,0.8209447348010622,0.24039317520121883
537,Silencer,0.5143252500635561,0.048255007316734065
537,ICM,0.4555044729921556,0.04471800147142596
538,SPSID,0.9130813763653348,0.4553114717336312
538,RENDOR,0.8665493173844891,0.28139053211564025
538,ND,0.8493841728950459,0.2443629713743896
538,NE,0.8283646079107788,0.26639767901365186
538,Silencer,0.5375351714778125,0.05521231523421466
538,ICM,0.4599031502592801,0.04355948724127261
539,SPSID,0.9067760169848338,0.43826607308644305
539,RENDOR,0.8428784797694311,0.24779115466555882
539,ND,0.8361236571793417,0.23919634636541529
539,NE,0.787132538872678,0.23782898955836596
539,Silencer,0.5395423069436991,0.0622688306003311
539,ICM,0.44417587805058806,0.043992895936654945
540,SPSID,0.903896091489236,0.4421641792346242
540,RENDOR,0.8471934176107052,0.2479281016580502
540,ND,0.8334391794246487,0.23441284073174484
540,NE,0.802008101188429,0.24232343814000495
540,Silencer,0.514008811605682,0.05030898654882408
540,ICM,0.4604919422356084,0.04420845183119573
541,SPSID,0.9070063738520037,0.46212153441339165
541,RENDOR,0.8581380636175493,0.2853639656408336
541,ND,0.8503288075551152,0.25634419775764294
541,NE,0.790421812011417,0.24858904884454305
541,Silencer,0.5022181380963123,0.05260466004717962
541,ICM,0.4068896942708895,0.04088982808362894
542,SPSID,0.9252699990060935,0.47298341779986275
542,RENDOR,0.8642562227897084,0.27179099131639284
542,ND,0.8534932451131005,0.24534057427853553
542,NE,0.8346172167718464,0.2598238603510318
542,Silencer,0.5131575988984238,0.052418886091946115
542,ICM,0.4993954611043205,0.05159312554330602
543,SPSID,0.9022190147442163,0.42879451218700954
543,RENDOR,0.8586312554306503,0.2655991966664822
543,ND,0.8563201529746387,0.2669500302093731
543,NE,0.8045996761974584,0.2347436900913844
543,Silencer,0.5552275951721516,0.060564045930237134
543,ICM,0.45655903796024766,0.046395343601302784
544,SPSID,0.9130499133774241,0.4724381435811413
544,RENDOR,0.8608567236245784,0.28102329854508895
544,ND,0.8540923197394078,0.2594473337697824
544,NE,0.8062433303910204,0.24935595670091024
544,Silencer,0.5140238821405986,0.05297959832505607
544,ICM,0.4429015598650927,0.04409230734369726
545,SPSID,0.9119667606647868,0.42972685193168275
545,RENDOR,0.8610807195620793,0.2610528195568554
545,ND,0.8566840427897325,0.24784417908215434
545,NE,0.8048115508278069,0.23615932255249836
545,Silencer,0.5013550464284832,0.051827139187997556
545,ICM,0.47474624036931024,0.04560636364761059
546,SPSID,0.898063831385656,0.45009936053673083
546,RENDOR,0.8544567089083942,0.25625361474701536
546,ND,0.837238050025586,0.24037342215424176
546,NE,0.8049270902622074,0.22905580046813298
546,Silencer,0.5083978810404083,0.04659103592473196
546,ICM,0.48830023572158143,0.045916213535010325
547,SPSID,0.91136957057457,0.43729635901463104
547,RENDOR,0.859279574626363,0.26395406693200535
547,ND,0.8436592903732542,0.23524249791648932
547,NE,0.811223373768195,0.24677813404877008
547,Silencer,0.4632193662774545,0.04098309103054377
547,ICM,0.4413962164192673,0.04038301295304889
548,SPSID,0.9090911687446556,0.43078835444331687
548,RENDOR,0.852230333805264,0.2676842902448198
548,ND,0.8466810838410763,0.24782322544941388
548,NE,0.7969393054973333,0.24618827894000417
548,Silencer,0.5107012696429057,0.0485725572171886
548,ICM,0.43115963999687135,0.04007927374229606
549,SPSID,0.9098641547503004,0.461124986232865
549,RENDOR,0.8560146620920548,0.2706507074298714
549,ND,0.8504074582409609,0.2680299041398853
549,NE,0.8087012471263347,0.24603115594928185
549,Silencer,0.5368551195450842,0.05965316455400281
549,ICM,0.4469046819198603,0.04582424591632564
550,SPSID,0.9128169624360599,0.45710241777306443
550,RENDOR,0.8488185619810271,0.2615648846347699
550,ND,0.8438612306060844,0.24649754959068818
550,NE,0.7967916914404338,0.2338820444319982
550,Silencer,0.52443142012824,0.055122214978588074
550,ICM,0.4290526738241973,0.04315541047751062
551,SPSID,0.897512077294686,0.39934052578540163
551,RENDOR,0.8465477167076837,0.2376024240569462
551,ND,0.8422496809771215,0.23191830668027924
551,NE,0.7929609880594293,0.21517610405794538
551,Silencer,0.5176592835657643,0.04891849413450963
551,ICM,0.4533447270075654,0.041529037069577085
552,SPSID,0.9150670718150151,0.49032478031928867
552,RENDOR,0.8500571149613809,0.2576602377131367
552,ND,0.8479463183808673,0.2565877270304705
552,NE,0.8029908422724826,0.25513276756980985
552,Silencer,0.516743182455315,0.05584804585671291
552,ICM,0.43016467475889264,0.04519271933211854
553,SPSID,0.91360273310494,0.49551265675548645
553,RENDOR,0.8551916662330045,0.28855461312482567
553,ND,0.8479476503166207,0.2617131322609521
553,NE,0.8078361522055321,0.27545131463785283
553,Silencer,0.5113537167420699,0.05724505822143219
553,ICM,0.448164839176772,0.046305957016438276
554,SPSID,0.9187239954337709,0.4374623483151245
554,RENDOR,0.8613986282994627,0.2814584041063645
554,ND,0.8574074451848515,0.24549296646947172
554,NE,0.7980272125269883,0.26131426864803464
554,Silencer,0.5110900081682543,0.05370857408944062
554,ICM,0.47974172995467906,0.04804263840176167
555,SPSID,0.9240016512571956,0.5098620992288357
555,RENDOR,0.8648404406972955,0.2792492411385799
555,ND,0.8597561001479852,0.26342959411618383
555,NE,0.822195832654502,0.26394837069281984
555,Silencer,0.5235804788476159,0.05301930414842586
555,ICM,0.4707071555609862,0.0469562331036707
556,SPSID,0.9080550549174541,0.4367558780220928
556,RENDOR,0.8624157400619095,0.28972151268785934
556,ND,0.8511220021111654,0.2702084879752187
556,NE,0.8061291680243293,0.26169545867795835
556,Silencer,0.538765723430542,0.0638179595941068
556,ICM,0.4546769781144781,0.044661736007898065
557,SPSID,0.9089044632035203,0.4798008725404879
557,RENDOR,0.8619143918634066,0.2976989142148909
557,ND,0.8523873494809234,0.2772867086362436
557,NE,0.8199761376212058,0.2645659998791172
557,Silencer,0.5454293004979974,0.05975877593044335
557,ICM,0.49009480725653454,0.04866056334971852
558,SPSID,0.9100861310437055,0.4494820511556257
558,RENDOR,0.8565067611995767,0.27620128247891534
558,ND,0.8501548349644708,0.263913796997003
558,NE,0.7953430788631909,0.25484507799204453
558,Silencer,0.5050174946237583,0.05400664523462713
558,ICM,0.49888583944017206,0.052087349878299494
559,SPSID,0.8988795753056472,0.41326307595428186
559,RENDOR,0.84113875628047,0.24935112175933105
559,ND,0.8287847927683952,0.2401154669034652
559,NE,0.7971210962641514,0.2388290669331909
559,Silencer,0.49920886724288027,0.04944359615224505
559,ICM,0.44479826534949896,0.04275406926591952
560,SPSID,0.9103954233354181,0.4430507698099925
560,RENDOR,0.8546759334954509,0.24905629688264364
560,ND,0.8469062486212653,0.2384094057194314
560,NE,0.7975108806515157,0.233931216936929
560,Silencer,0.5445291366156524,0.05591742305740426
560,ICM,0.43152823951880315,0.04130204399244933
561,SPSID,0.9156650317791672,0.47894489051918765
561,RENDOR,0.8640656747660147,0.27161785661797594
561,ND,0.8541516250056158,0.26423580180997536
561,NE,0.8081745007750476,0.2538671606275989
561,Silencer,0.5396646360819736,0.0549612407011724
561,ICM,0.43080424610931156,0.041935991757980746
562,SPSID,0.9053478970808398,0.3839212506524386
562,RENDOR,0.8474982936054515,0.2373923987702443
562,ND,0.8398208144310071,0.2259410880964294
562,NE,0.8016886706715087,0.22084908145211332
562,Silencer,0.5280626482489186,0.04877550339893771
562,ICM,0.44714136488937667,0.039660156338677
563,SPSID,0.9092645496567305,0.37800623644811476
563,RENDOR,0.8584505558280372,0.25489571535031125
563,ND,0.8478531240949924,0.22241574716989565
563,NE,0.8110149132648699,0.21969740418308314
563,Silencer,0.5014044457529675,0.04498976209753831
563,ICM,0.4231558366128575,0.03755419371071668
564,SPSID,0.9069343019473977,0.43185550879574547
564,RENDOR,0.8585217506432803,0.25656275092812364
564,ND,0.8477943115030596,0.24802865297668042
564,NE,0.8130952860654275,0.22873421872418362
564,Silencer,0.49497602449933514,0.047447188524643
564,ICM,0.4643504740414117,0.04329572335687905
565,SPSID,0.9100377400193397,0.42636804457308136
565,RENDOR,0.8519131371736427,0.2727538569241567
565,ND,0.8451326426301976,0.24131761055418918
565,NE,0.7939015886172124,0.2472128160928467
565,Silencer,0.4989899157342174,0.046731806898623995
565,ICM,0.4800633236634894,0.04567635429219517
566,SPSID,0.9091179031501864,0.4065770711616983
566,RENDOR,0.8628242280815343,0.28174238558412007
566,ND,0.8537388091357639,0.255558859734482
566,NE,0.8148958496126453,0.23786080787368705
566,Silencer,0.5230401196668973,0.05119025858875654
566,ICM,0.4568243620370164,0.04190790292166767
567,SPSID,0.915512662280114,0.4326721493264347
567,RENDOR,0.8621170001658265,0.268991982055812
567,ND,0.8524252194347168,0.25672839029931604
567,NE,0.8055160705984915,0.23733990125496784
567,Silencer,0.4966465492255203,0.05199556872401331
567,ICM,0.46683365590996495,0.04759189344854865
568,SPSID,0.9181503917531881,0.49192718235697447
568,RENDOR,0.856526701917048,0.2751120703822471
568,ND,0.8527833483912692,0.26213557299806833
568,NE,0.8049118493613955,0.2564976374585766
568,Silencer,0.5170489407605986,0.05919027296039417
568,ICM,0.4313739255792368,0.04462009107682895
569,SPSID,0.9176776877615879,0.4536863055713465
569,RENDOR,0.8589832016416793,0.26183631345604674
569,ND,0.8476675485483122,0.23347750290352035
569,NE,0.8121040523315867,0.23682797608178865
569,Silencer,0.5122771593075637,0.0514448117075377
569,ICM,0.44229001102932103,0.04253405125400962
570,SPSID,0.9067476600756215,0.4925137649686384
570,RENDOR,0.8633810615921816,0.2964289757980677
570,ND,0.8506358602450464,0.27446004674278124
570,NE,0.8111932064712081,0.27764747308596105
570,Silencer,0.5090101035145354,0.053028992239072134
570,ICM,0.4616310254344098,0.045976129664148324
571,SPSID,0.9034724538014034,0.4404915732882551
571,RENDOR,0.8627878850006085,0.2692684206962493
571,ND,0.8514765558904358,0.2615840752041462
571,NE,0.7964588265047092,0.24501070482824006
571,Silencer,0.5219247040549893,0.052080221588198396
571,ICM,0.4938491866376685,0.050068123222922124
572,SPSID,0.9222790974464053,0.5102710684786419
572,RENDOR,0.8748042052444677,0.30680158288865844
572,ND,0.8667572838184985,0.2817551919637735
572,NE,0.8280285951213822,0.2767136403939398
572,Silencer,0.4970507160192021,0.05084804504909364
572,ICM,0.46383555691932116,0.045177412201132694
573,SPSID,0.9151285607256149,0.4301632411329743
573,RENDOR,0.8615064904701938,0.2694597375138132
573,ND,0.849842241457181,0.23743333876092146
573,NE,0.8084269310676465,0.24061539883974722
573,Silencer,0.4968756475858001,0.052049721321537026
573,ICM,0.4897255564588547,0.04856293026325294
574,SPSID,0.9002137384922423,0.40388699952549945
574,RENDOR,0.843286765810425,0.2506100137992075
574,ND,0.8313179467370545,0.22563446529527423
574,NE,0.7864421983304362,0.226038408842003
574,Silencer,0.5430019957509818,0.05864557182904585
574,ICM,0.4822970450009656,0.04525615375305215
575,SPSID,0.9076401858195298,0.42270827482653733
575,RENDOR,0.8534206122034005,0.2723891665051413
575,ND,0.8482586457697902,0.25842838970689586
575,NE,0.7870023305648102,0.23058498398014932
575,Silencer,0.531324459460164,0.061540211126475175
575,ICM,0.4607349360528469,0.04494690299250623
576,SPSID,0.904738606562078,0.44082975428437976
576,RENDOR,0.8563161434626876,0.2940733884048642
576,ND,0.8456921047554993,0.26427254069340517
576,NE,0.7965719320747241,0.27223877183767536
576,Silencer,0.4957887163123895,0.05008741253565621
576,ICM,0.48064244339125856,0.04911471986318217
577,SPSID,0.9050341565948502,0.4003233493405883
577,RENDOR,0.8497849840999832,0.2593262445174807
577,ND,0.8442245829970042,0.25651645408426377
577,NE,0.8031707938090156,0.22075716542865928
577,Silencer,0.524968931313011,0.05267327004498986
577,ICM,0.4586166172781988,0.045821103783966935
578,SPSID,0.9046507793099021,0.4525693568012961
578,RENDOR,0.8478999363123362,0.2732823286243336
578,ND,0.8448236740376498,0.24805051035788858
578,NE,0.7930819398571223,0.24342674471939257
578,Silencer,0.539724908788404,0.0632192265030676
578,ICM,0.4581302486781107,0.04829562946164091
579,SPSID,0.9129023174009275,0.44719097099039
579,RENDOR,0.8575774992095279,0.2908564058547057
579,ND,0.8471429577163259,0.2616923425359879
579,NE,0.8069741054489883,0.24873953791196704
579,Silencer,0.5046135579152613,0.050907313203278196
579,ICM,0.4497675517759274,0.045826970871724285
580,SPSID,0.8985558086486161,0.44804982822983036
580,RENDOR,0.8460969331038937,0.2841674866853576
580,ND,0.8417808910848354,0.2600090800109964
580,NE,0.8111882787056802,0.2683126488437437
580,Silencer,0.5055512619317724,0.05108975592182713
580,ICM,0.4670071885849148,0.04645264200304313
581,SPSID,0.9098226271280289,0.46502706181447756
581,RENDOR,0.8556618238227585,0.2702419833896526
581,ND,0.8545799717478264,0.25110080990939754
581,NE,0.8095926843256256,0.24118489037645302
581,Silencer,0.5144864415676085,0.04947997064339327
581,ICM,0.46394066503347864,0.04173874038368046
582,SPSID,0.8963335809141321,0.4110767721063051
582,RENDOR,0.849551926241212,0.2726885503526519
582,ND,0.8419671470856588,0.24902412509648014
582,NE,0.7976035603284471,0.2446271080412713
582,Silencer,0.5117943002885277,0.05349347017276697
582,ICM,0.45866782103642467,0.04385576738071588
583,SPSID,0.9009720211090626,0.43572928931825183
583,RENDOR,0.8464871906062473,0.25293458414437914
583,ND,0.847039388875223,0.2634378407710041
583,NE,0.7837238239423702,0.21517888136345498
583,Silencer,0.5487325010418437,0.06017170229334901
583,ICM,0.470608174647654,0.04731273962894799
584,SPSID,0.9175275136732592,0.5125947950349545
584,RENDOR,0.8614679865206404,0.2903469176477097
584,ND,0.8570220878297963,0.2592922826997595
584,NE,0.8226074303633277,0.2729980620920311
584,Silencer,0.515878448402669,0.05197916228971439
584,ICM,0.4858482602532729,0.047508078511271847
585,SPSID,0.9176312799770515,0.49880202130108425
585,RENDOR,0.8649355359881562,0.3017546853593918
585,ND,0.8548266050174423,0.26801260295809265
585,NE,0.8226492019052783,0.2808780062283685
585,Silencer,0.5300383026177088,0.05406877521021985
585,ICM,0.472979783227935,0.04509445291595065
586,SPSID,0.9114833647788706,0.4542907733176623
586,RENDOR,0.8606014582818848,0.26073439231781054
586,ND,0.844241782733862,0.2368361003074502
586,NE,0.8138660148098521,0.24056686920683146
586,Silencer,0.5247588360389204,0.051196075763540586
586,ICM,0.3968915502710585,0.03861227451763705
587,SPSID,0.9158221953362327,0.4783753187659687
587,RENDOR,0.8641984691999216,0.27708880082834664
587,ND,0.8594280059943133,0.2628288298647169
587,NE,0.8147132074391441,0.2612547998176346
587,Silencer,0.5041843910408407,0.051005683013061937
587,ICM,0.4421133349503392,0.04097033830481002
588,SPSID,0.915122058857687,0.4538573463357741
588,RENDOR,0.8648140497924486,0.29366160131578417
588,ND,0.8568248313540455,0.2651908935967066
588,NE,0.8146640685401052,0.27549255889658164
588,Silencer,0.5397502165105468,0.05801621310824684
588,ICM,0.46706551061648266,0.046010634483825474
589,SPSID,0.9120885703624911,0.4491350752047277
589,RENDOR,0.8592025646915344,0.27260339613763274
589,ND,0.8461246247889949,0.2534482480001809
589,NE,0.8015581737098028,0.2429823686093616
589,Silencer,0.5322569146291741,0.058340730854441664
589,ICM,0.5087996221893318,0.050957909699977655
590,SPSID,0.9075606772677525,0.43593599737398236
590,RENDOR,0.8483804373484409,0.24660761010633248
590,ND,0.8441139294834652,0.24099248575811993
590,NE,0.8114517478915857,0.23466905141489633
590,Silencer,0.5274774136784052,0.052929433678203394
590,ICM,0.43345737032983545,0.04243581354015599
591,SPSID,0.9180018182193845,0.47798922211197725
591,RENDOR,0.8650699394615592,0.3023393125658856
591,ND,0.8566825760862828,0.28093178720379325
591,NE,0.8116969358871051,0.266972008739354
591,Silencer,0.5284875720572739,0.05665529078413431
591,ICM,0.44987830327072875,0.04488031176340376
592,SPSID,0.9168861828918352,0.44863491338144146
592,RENDOR,0.8635975919394508,0.2724948461927038
592,ND,0.8569197569793182,0.25471513997528916
592,NE,0.809633366812261,0.25115243708885654
592,Silencer,0.5599324711860625,0.05932566962449313
592,ICM,0.43298591376278056,0.04108554711437288
593,SPSID,0.9236276440640876,0.4688398363879038
593,RENDOR,0.8653424485380257,0.26765686670913724
593,ND,0.8625832579738268,0.25636363617260255
593,NE,0.8293034672403656,0.24720530864874413
593,Silencer,0.5337742413736435,0.053869672688536985
593,ICM,0.46809985947539234,0.044215005079626946
594,SPSID,0.9182504703504981,0.4724908886936909
594,RENDOR,0.8655826207564763,0.2878227189374567
594,ND,0.8598777544952899,0.2751073066652565
594,NE,0.8052296836789207,0.25753094920424807
594,Silencer,0.5006970229385044,0.05057457828567333
594,ICM,0.48385005524751884,0.04907277489199416
595,SPSID,0.9202094465546471,0.4651476428527799
595,RENDOR,0.8658147170540141,0.2640355883342968
595,ND,0.865033262516363,0.25731873966113034
595,NE,0.8020974699027876,0.24104154557832488
595,Silencer,0.5301444237000794,0.052940494762886356
595,ICM,0.4289220798729586,0.040176442341960536
596,SPSID,0.9018636204481792,0.4151149449554907
596,RENDOR,0.8542016806722689,0.26518956823378553
596,ND,0.8353312106092438,0.23472464487642075
596,NE,0.8131718312324929,0.23407730288918271
596,Silencer,0.5368929446778712,0.055997511431238885
596,ICM,0.44432116596638654,0.04327617639819634
597,SPSID,0.9045821844596469,0.42900246565738837
597,RENDOR,0.8594950626974279,0.27689856799976886
597,ND,0.8480018005006429,0.23546925566298718
597,NE,0.8184761307868921,0.2284827139890875
597,Silencer,0.5332422537744378,0.05130155759712832
597,ICM,0.49154228025385366,0.04021084021696475
598,SPSID,0.9203769909679416,0.44830448394187555
598,RENDOR,0.867453816632779,0.27874921993834834
598,ND,0.8563769176610093,0.2582364800262271
598,NE,0.8067198289612326,0.2496906015472479
598,Silencer,0.5264660178063344,0.05755755890804992
598,ICM,0.45135440598829024,0.0448715168757846
599,SPSID,0.9103061490821328,0.44956674832670623
599,RENDOR,0.8530872690831639,0.2665179796730728
599,ND,0.849308639101112,0.25205112195887064
599,NE,0.7969933685421426,0.24076934220056612
599,Silencer,0.5577763349111777,0.06595062729028989
599,ICM,0.45881721278988463,0.047446199355691186
600,SPSID,0.903798795193386,0.455118182197277
600,RENDOR,0.8463244990011148,0.23994130166045144
600,ND,0.8402390209551622,0.24508598406377552
600,NE,0.805420740428126,0.2225113846102148
600,Silencer,0.5139860083322622,0.05523854883105682
600,ICM,0.43971762799756486,0.04508599086735039
601,SPSID,0.9254587166459661,0.4728373674265759
601,RENDOR,0.8735235351134356,0.26848991499150815
601,ND,0.8609879420699477,0.26892083181771065
601,NE,0.8235871014746114,0.24801644033908554
601,Silencer,0.5162904245903426,0.04985208606421407
601,ICM,0.44501852989174956,0.0387932226459351
602,SPSID,0.9053553722361557,0.44840318213139413
602,RENDOR,0.8546473834720063,0.2643406447279072
602,ND,0.8409555925237469,0.24527827328255145
602,NE,0.8003358413658846,0.25578331263515247
602,Silencer,0.5312779216212355,0.05547406510577047
602,ICM,0.46357266574189837,0.05081741190061667
603,SPSID,0.9052517571269543,0.40052601500357266
603,RENDOR,0.8542976417227914,0.2500399527833112
603,ND,0.84261949893844,0.22983082826291007
603,NE,0.7840876950552337,0.21742120831547743
603,Silencer,0.5413919944332803,0.055785519063309225
603,ICM,0.43278068002303743,0.040530525526887996
604,SPSID,0.9038813690638957,0.40792058260486586
604,RENDOR,0.8485830826725002,0.2548104579332385
604,ND,0.840995921064625,0.22724053871569452
604,NE,0.7859351927809679,0.2389302007226202
604,Silencer,0.49045278461398234,0.04673713245410511
604,ICM,0.45756084222039917,0.04137625518780845
605,SPSID,0.9145157290550536,0.438875555147785
605,RENDOR,0.8642440029419635,0.28794302872361455
605,ND,0.8632839210910307,0.2689798778321071
605,NE,0.8072843453184256,0.2675679140887982
605,Silencer,0.5560822377282089,0.05633053019117521
605,ICM,0.48523024696763195,0.04504244502015438
606,SPSID,0.9089241635645346,0.44257855946238844
606,RENDOR,0.8458860071389074,0.2526720018746894
606,ND,0.841168880031989,0.2442086279520669
606,NE,0.8012564346671076,0.24107392499207414
606,Silencer,0.5041234397382889,0.05281266433934119
606,ICM,0.473440023324014,0.04923241188989641
607,SPSID,0.9184394547130973,0.44697956218615503
607,RENDOR,0.8607643234953835,0.27787658825800826
607,ND,0.8570301540104852,0.26296474160828853
607,NE,0.8056507498314751,0.2537940596034342
607,Silencer,0.541680358994025,0.05982019527994471
607,ICM,0.45617052988443174,0.04579989630029828
608,SPSID,0.9115177999545445,0.44154737544336375
608,RENDOR,0.8569003491807683,0.2765259832898327
608,ND,0.8523640984317857,0.2525744046817203
608,NE,0.8167784458356577,0.2486794325820782
608,Silencer,0.5565400111572554,0.061674181277609694
608,ICM,0.42767536519349575,0.0420859849868923
609,SPSID,0.913718556364316,0.48074382907680224
609,RENDOR,0.8535964640697822,0.284757761676249
609,ND,0.8471903443899325,0.2645585926392516
609,NE,0.802980079816805,0.26346407981848124
609,Silencer,0.5340402939399934,0.058486398033338424
609,ICM,0.45716422543499025,0.046623696056477516
610,SPSID,0.9018128924876521,0.44713146768330253
610,RENDOR,0.8519335181179358,0.28120115030699766
610,ND,0.8470167768527278,0.2469387000894968
610,NE,0.7918379474538862,0.25522779291586023
610,Silencer,0.5098858917040505,0.05082725507232201
610,ICM,0.4579171241902994,0.044912983014183186
611,SPSID,0.9230471089734624,0.4315616746571828
611,RENDOR,0.8690914275261736,0.2781396716823484
611,ND,0.856189206128883,0.24685908338696683
611,NE,0.801719623687731,0.24569598492858494
611,Silencer,0.5417910789029128,0.054919060965598565
611,ICM,0.43609604714304673,0.04090801953089988
612,SPSID,0.9044733582228703,0.4199250700142332
612,RENDOR,0.8422672373692643,0.2488286030109146
612,ND,0.8456935663430762,0.25170814160779037
612,NE,0.7873363418280492,0.22164769311003432
612,Silencer,0.5176034145292286,0.050796975836067085
612,ICM,0.4538297547744388,0.043467008318634856
613,SPSID,0.9095855192405797,0.4448777905035364
613,RENDOR,0.851484406237505,0.24131781410422362
613,ND,0.8447121151539385,0.23971044066008007
613,NE,0.7978855871444523,0.220098661897176
613,Silencer,0.5233406637345062,0.053618849473864694
613,ICM,0.4625981503950144,0.0451387408184265
614,SPSID,0.9022654841020826,0.4160577962191654
614,RENDOR,0.8469329142828907,0.270445223170616
614,ND,0.8446041005650476,0.2473020230318684
614,NE,0.796113489494916,0.23520140196996295
614,Silencer,0.5022649547009059,0.04937059936957322
614,ICM,0.43606245522148385,0.04128152362753161
615,SPSID,0.908821382474436,0.41172780500022044
615,RENDOR,0.8557901935719342,0.26441584388007694
615,ND,0.852481017973461,0.24893106404859253
615,NE,0.781173621206363,0.2402393539881535
615,Silencer,0.4927141441012871,0.04614649772418475
615,ICM,0.4428466262886118,0.040034007482396564
616,SPSID,0.918004395462155,0.48630002603273575
616,RENDOR,0.8608962725144511,0.2897129443429686
616,ND,0.8529678194931329,0.2719424130179118
616,NE,0.8101591322040623,0.26064201144150195
616,Silencer,0.5485892096216032,0.060394650596378524
616,ICM,0.4840107131772879,0.047701491400515786
617,SPSID,0.9054680929564123,0.4395280434081037
617,RENDOR,0.8553416586378122,0.26797898221158534
617,ND,0.844738535923619,0.249353960994992
617,NE,0.7992223826202959,0.22746948477200002
617,Silencer,0.5319443012318787,0.05826679886197887
617,ICM,0.426287060279243,0.04321429330769059
618,SPSID,0.918114545079311,0.48410664352046384
618,RENDOR,0.8716172844131727,0.30562304707472165
618,ND,0.8572091562702666,0.2735961958643763
618,NE,0.8220921319525332,0.27170199405908374
618,Silencer,0.5170505860272134,0.053906349187924835
618,ICM,0.46908890420228533,0.04656854561017447
619,SPSID,0.9090210359604609,0.4113202961545308
619,RENDOR,0.8516899552434666,0.24676292362267738
619,ND,0.8479302826249309,0.2435784727738127
619,NE,0.790942689212091,0.2227236421422023
619,Silencer,0.5127762143525871,0.048986909975174985
619,ICM,0.4878373851306685,0.0452949511188694
620,SPSID,0.9148186026180669,0.445293718754812
620,RENDOR,0.8647024839445351,0.26662780875860453
620,ND,0.8523555390033628,0.24682115309617372
620,NE,0.8156565798372879,0.23725767193887914
620,Silencer,0.5557812139550857,0.05557792426925651
620,ICM,0.4689263779082736,0.04248640934850373
621,SPSID,0.917450268343422,0.44569823081636917
621,RENDOR,0.8654436732406366,0.26793961203610717
621,ND,0.8520061090499654,0.2527275582838634
621,NE,0.8025027916338052,0.2508658962861794
621,Silencer,0.5353753468937843,0.05539523184177688
621,ICM,0.48613481499139055,0.048837270472461204
622,SPSID,0.9087224021772625,0.4089932220410888
622,RENDOR,0.850737682079241,0.25137225888862397
622,ND,0.8424910024237509,0.2356274825901321
622,NE,0.7845081806598145,0.22305290353274904
622,Silencer,0.5017903399684328,0.05160952758445484
622,ICM,0.4869797483610522,0.04757134184941175
623,SPSID,0.8963911856707377,0.4413506074042742
623,RENDOR,0.8436711761072702,0.26958706011633776
623,ND,0.8332077464087186,0.2589501640470582
623,NE,0.7696806200314799,0.24054154789933446
623,Silencer,0.546757984499213,0.06144565602826085
623,ICM,0.46031479747365067,0.047228940919252366
624,SPSID,0.9069063157894738,0.49066695397572047
624,RENDOR,0.8482808421052632,0.26942440401677636
624,ND,0.8441026315789473,0.27366781281782815
624,NE,0.8102753684210527,0.25865739335489707
624,Silencer,0.5160778947368422,0.05441506937467788
624,ICM,0.44104463157894735,0.04396851529349973
625,SPSID,0.9222028440633845,0.47475025667508985
625,RENDOR,0.8696359630505529,0.2736576213361662
625,ND,0.8560449968757662,0.2502908415679279
625,NE,0.8222293407295503,0.25316136620261415
625,Silencer,0.5226616801962247,0.05171127646521802
625,ICM,0.48569707323889444,0.047695956102014506
